strategy,n,proxy_score,predicted_final,predicted_final_error,true_return,true_final,true_final_error,true_success,proxy_true_gap,hallucinated_rollout,mean_selected_action,retrieval_stale_rate,retrieval_precision,memory_gate,retrieval_disagreement,dropout_variance,diagnostic_risk,trial,seed,stale_fraction,regime
memory_bon,1,-7.884546549706016,-1.7045465497060168,7.704546549706016,-8.18,-2.0,8.0,0.0,0.2954534502939836,0.0,0.25,0.4861111111111111,0.5138888888888888,0.86,0.5555555555555556,0.0451895788009123,1.5784197561010238,16,2137830552,0.45,reverse
memory_bon,4,-6.1529800230264575,-0.002980023026457168,6.002980023026457,-1.15,5.0,1.0,1.0,-5.002980023026458,0.0,-0.625,0.625,0.375,0.86,0.5,0.015035245884206174,1.305422950610474,16,2137860471,0.45,reverse
memory_bon,16,-5.186349816661448,1.0536501833385523,4.9463498166614475,-0.24,6.0,0.0,1.0,-4.9463498166614475,0.0,-0.75,0.5138888888888888,0.4861111111111111,0.86,0.7777777777777778,0.048860256690191485,1.8779897469489644,16,2137980147,0.45,reverse
memory_bon,64,-5.66969268929951,0.5403073107004892,5.45969268929951,-1.21,5.0,1.0,1.0,-4.45969268929951,0.0,-0.625,0.5555555555555556,0.4444444444444444,0.86,0.6944444444444444,0.046067385286956836,1.802808623443482,16,2138458851,0.45,reverse
oracle_memory_bon,1,-8.255471058085927,-2.0754710580859275,8.075471058085927,-8.18,-2.0,8.0,0.0,-0.07547105808592747,0.0,0.25,0.0,1.0,0.86,0.0,0.00022095863259458595,0.002651503591135031,16,2137830552,0.45,reverse
oracle_memory_bon,4,-1.4728178168832236,4.707182183116776,1.2928178168832236,-0.18,6.0,0.0,1.0,-1.2928178168832236,0.0,-0.75,0.0,1.0,0.86,0.0,0.0030137667368606022,0.03616520084232722,16,2137860471,0.45,reverse
oracle_memory_bon,16,-1.0689089561642984,5.141091043835702,0.8589089561642984,-1.21,7.0,1.0,1.0,0.1410910438357016,0.0,-0.875,0.0,1.0,0.86,0.0,0.004111329421929459,0.0493359530631535,16,2137980147,0.45,reverse
oracle_memory_bon,64,-0.8739915675354302,5.36600843246457,0.6339915675354302,-2.24,8.0,2.0,0.0,1.36600843246457,0.0,-1.0,0.0,1.0,0.86,0.0,0.0043179492573014126,0.051815391087616965,16,2138458851,0.45,reverse
repaired_memory_bon,1,-8.350475929183233,-2.1665980925748975,8.166598092574898,-8.18,-2.0,8.0,0.0,-0.17047592918323318,0.0,0.25,0.0,1.0,0.7781515645500267,0.0,0.0003077648101853782,0.0043087073425952934,16,2137830552,0.45,reverse
repaired_memory_bon,4,-1.6586485818381294,4.9808305422991355,1.0191694577008645,-0.18,6.0,0.0,1.0,-1.4786485818381294,0.0,-0.75,0.07954545454545454,0.9204545454545454,0.6095222424945705,0.16964285714285715,0.0219288753673645,0.5105323601525165,16,2137860471,0.45,reverse
repaired_memory_bon,16,-1.0804378548705897,5.594660566688388,0.40533943331161204,-1.21,7.0,1.0,1.0,0.12956214512941022,0.0,-0.875,0.1590909090909091,0.8409090909090909,0.5583030857235539,0.3214285714285714,0.006033630653516069,0.5167760239544197,16,2137980147,0.45,reverse
repaired_memory_bon,64,-0.9610904997967995,6.255151977927956,0.2551519779279561,-2.24,8.0,2.0,0.0,1.2789095002032007,0.0,-1.0,0.1590909090909091,0.8409090909090909,0.5579026379091846,0.3214285714285714,0.006100305281283188,0.5177094687431594,16,2138458851,0.45,reverse
base_bon,1,-11.138221671931882,-4.988221671931882,10.988221671931882,-11.15,-5.0,11.0,0.0,0.011778328068118071,0.0,0.625,0.0,,0.0,0.0,0.0,0.0,17,1702238481,0.45,reverse
base_bon,4,-3.1570669968408707,2.9929330031591292,3.0070669968408708,-3.15,3.0,3.0,0.0,-0.007066996840870754,0.0,-0.375,0.0,,0.0,0.0,0.0,0.0,17,1702268400,0.45,reverse
base_bon,16,-1.193510340704635,6.983510340704635,0.983510340704635,-1.21,7.0,1.0,1.0,0.016489659295364945,0.0,-0.875,0.0,,0.0,0.0,0.0,0.0,17,1702388076,0.45,reverse
base_bon,64,-0.1941339936817415,5.9858660063182585,0.014133993681741508,-0.18,6.0,0.0,1.0,-0.014133993681741508,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,17,1702866780,0.45,reverse
memory_bon,1,-7.931147189261756,-1.7811471892617556,7.781147189261755,-11.15,-5.0,11.0,0.0,3.2188528107382446,0.0,0.625,0.5277777777777778,0.4722222222222222,0.86,0.3888888888888889,0.015596906945257743,1.1038295500097597,17,1702238481,0.45,reverse
memory_bon,4,-5.602806064632945,0.5471939353670554,5.452806064632945,-3.15,3.0,3.0,0.0,-2.4528060646329455,0.0,-0.375,0.6111111111111112,0.38888888888888884,0.86,0.4444444444444444,0.013218664486756935,1.2141795293966389,17,1702268400,0.45,reverse
memory_bon,16,-4.289454412511655,1.920545587488345,4.079454412511655,-1.21,7.0,1.0,1.0,-3.079454412511655,0.0,-0.875,0.41666666666666663,0.5833333333333334,0.86,0.6111111111111112,0.031371019609813214,1.4042300130955363,17,1702388076,0.45,reverse
memory_bon,64,-4.019511952588555,2.220488047411445,3.779511952588555,-2.24,4.0,2.0,0.0,-1.779511952588555,0.0,-0.5,0.3333333333333333,0.6666666666666667,0.86,0.6666666666666667,0.024174433440023547,1.2900932012802826,17,1702866780,0.45,reverse
oracle_memory_bon,1,-10.837552312230597,-4.687552312230598,10.687552312230597,-11.15,-5.0,11.0,0.0,0.3124476877694029,0.0,0.625,0.0,1.0,0.86,0.0,0.003994191371562605,0.047930296458751256,17,1702238481,0.45,reverse
oracle_memory_bon,4,-3.1686828605849082,2.9813171394150917,3.0186828605849083,-3.15,3.0,3.0,0.0,-0.018682860584908312,0.0,-0.375,0.0,1.0,0.86,0.0,1.45328698359151e-05,0.0001743944380309812,17,1702268400,0.45,reverse
oracle_memory_bon,16,-1.8743347228268634,4.3356652771731365,1.6643347228268635,-1.21,7.0,1.0,1.0,-0.6643347228268635,0.0,-0.875,0.0,1.0,0.86,0.0,0.006843984728508612,0.08212781674210333,17,1702388076,0.45,reverse
oracle_memory_bon,64,-1.6647559114967851,4.545244088503215,1.4547559114967852,-1.21,7.0,1.0,1.0,-0.4547559114967852,0.0,-0.875,0.0,1.0,0.86,0.0,0.005500342964162845,0.06600411556995413,17,1702866780,0.45,reverse
repaired_memory_bon,1,-11.486793143788107,-4.728643862600491,10.728643862600492,-11.15,-5.0,11.0,0.0,-0.3367931437881069,0.0,0.625,0.19318181818181818,0.8068181818181819,0.5251867456894251,0.33611111111111114,0.014060368636823662,0.675721423541794,17,1702238481,0.45,reverse
repaired_memory_bon,4,-3.1900647831527498,2.9606879223319185,3.0393120776680815,-3.15,3.0,3.0,0.0,-0.04006478315274986,0.0,-0.375,0.0,1.0,0.7796412103856414,0.0,5.9738530529231545e-05,0.0008363394274092415,17,1702268400,0.45,reverse
repaired_memory_bon,16,-1.492394331080028,4.864811971012195,1.1351880289878054,-1.21,7.0,1.0,1.0,-0.2823943310800281,0.0,-0.875,0.11363636363636365,0.8863636363636365,0.7098316626693739,0.0,0.0035661567317059853,0.16356255788024746,17,1702388076,0.45,reverse
repaired_memory_bon,64,-1.309018414947962,5.016824929567649,0.9831750704323508,-1.21,7.0,1.0,1.0,-0.09901841494796204,0.0,-0.875,0.09090909090909091,0.9090909090909092,0.7247813391142254,0.0,0.002700409737891228,0.1287148272395681,17,1702866780,0.45,reverse
base_bon,1,-12.209497556667992,-6.029497556667993,12.029497556667993,-12.18,-6.0,12.0,0.0,-0.029497556667992697,0.0,0.75,0.0,,0.0,0.0,0.0,0.0,0,1336129693,0.65,reverse
base_bon,4,-0.2094975566679927,6.029497556667993,0.029497556667992697,-0.18,6.0,0.0,1.0,-0.029497556667992697,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,0,1336159612,0.65,reverse
base_bon,16,-0.2694975566679927,6.029497556667993,0.029497556667992697,-0.24,6.0,0.0,1.0,-0.029497556667992697,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,0,1336279288,0.65,reverse
base_bon,64,-0.2094975566679927,6.029497556667993,0.029497556667992697,-0.18,6.0,0.0,1.0,-0.029497556667992697,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,0,1336757992,0.65,reverse
memory_bon,1,-6.366459757396795,-0.18645975739679543,6.186459757396795,-12.18,-6.0,12.0,0.0,5.813540242603205,0.0,0.75,0.5833333333333334,0.41666666666666663,0.86,0.6111111111111112,0.019416108060048818,1.4274377411650303,0,1336129693,0.65,reverse
memory_bon,4,-4.087787680860867,2.122212319139133,3.877787680860867,-13.21,-7.0,13.0,0.0,9.122212319139134,0.0,0.875,0.6805555555555556,0.3194444444444444,0.86,0.5555555555555556,0.012946102275878871,1.3914643384216574,0,1336159612,0.65,reverse
memory_bon,16,-4.131231789765064,2.1087682102349365,3.8912317897650635,-12.24,-6.0,12.0,0.0,8.108768210234937,0.0,0.75,0.6805555555555556,0.3194444444444444,0.86,0.6111111111111112,0.03242075276520079,1.6807156998490762,0,1336279288,0.65,reverse
memory_bon,64,-4.2467547254233855,1.963245274576614,4.0367547254233855,-13.21,-7.0,13.0,0.0,8.963245274576614,0.0,0.875,0.6388888888888888,0.3611111111111111,0.86,0.611111111111111,0.021630510435405308,1.5095661252248638,0,1336757992,0.65,reverse
oracle_memory_bon,1,-10.386771461023697,-4.206771461023697,10.206771461023697,-12.18,-6.0,12.0,0.0,1.7932285389763027,0.0,0.75,0.0,1.0,0.86,0.0,0.004787778079543241,0.05745333695451889,0,1336129693,0.65,reverse
oracle_memory_bon,4,-1.6914749765998913,4.488525023400109,1.5114749765998914,-0.18,6.0,0.0,1.0,-1.5114749765998914,0.0,-0.75,0.0,1.0,0.86,0.0,0.007303541704156858,0.0876425004498823,0,1336159612,0.65,reverse
oracle_memory_bon,16,-1.2665689258118362,4.973431074188164,1.0265689258118362,-2.24,8.0,2.0,0.0,0.973431074188164,0.0,-1.0,0.0,1.0,0.86,0.0,0.009251070765480717,0.11101284918576858,0,1336279288,0.65,reverse
oracle_memory_bon,64,-1.4613371966247009,4.748662803375299,1.2513371966247009,-1.21,7.0,1.0,1.0,-0.2513371966247009,0.0,-0.875,0.0,1.0,0.86,0.0,0.008821729171041633,0.10586075005249962,0,1336757992,0.65,reverse
repaired_memory_bon,1,-11.10312861657417,-4.575074472346138,10.575074472346138,-12.18,-6.0,12.0,0.0,1.0768713834258303,0.0,0.75,0.125,0.875,0.6140941912513047,0.22767857142857142,0.0048714315146964225,0.3867268269200356,0,1336129693,0.65,reverse
repaired_memory_bon,4,-1.8159740817503156,4.991972183895951,1.0080278161040486,-0.24,6.0,0.0,1.0,-1.5759740817503156,0.0,-0.75,0.23863636363636365,0.7613636363636364,0.5579928129290102,0.2048611111111111,0.015591649870915837,0.6310514062736299,0,1336159612,0.65,reverse
repaired_memory_bon,16,-1.3585395479869105,5.682887995358191,0.31711200464180944,-1.21,7.0,1.0,1.0,-0.1485395479869105,0.0,-0.875,0.375,0.625,0.433854476885612,0.36755952380952384,0.016884484732604385,0.9238083814945567,0,1336279288,0.65,reverse
repaired_memory_bon,64,-1.3865385299398667,5.405821626662272,0.5941783733377282,-1.21,7.0,1.0,1.0,-0.17653852993986674,0.0,-0.875,0.3181818181818182,0.6818181818181819,0.5024083253529805,0.2673611111111111,0.007259148431627164,0.6470668406690429,0,1336757992,0.65,reverse
base_bon,1,-0.24397795213489437,5.996022047865106,0.00397795213489438,-0.24,6.0,0.0,1.0,-0.00397795213489438,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,1,2123785717,0.65,reverse
base_bon,4,-0.18397795213489437,5.996022047865106,0.00397795213489438,-0.18,6.0,0.0,1.0,-0.00397795213489438,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,1,2123815636,0.65,reverse
base_bon,16,-0.18397795213489437,5.996022047865106,0.00397795213489438,-0.18,6.0,0.0,1.0,-0.00397795213489438,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,1,2123935312,0.65,reverse
base_bon,64,-0.18397795213489437,5.996022047865106,0.00397795213489438,-0.18,6.0,0.0,1.0,-0.00397795213489438,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,1,2124414016,0.65,reverse
memory_bon,1,-5.466782114219656,0.7732178857803438,5.226782114219656,-0.24,6.0,0.0,1.0,-5.226782114219656,0.0,-0.75,0.6805555555555556,0.3194444444444444,0.86,0.6388888888888888,0.03334048094044609,1.7195302157297974,1,2123785717,0.65,reverse
memory_bon,4,-5.838625091770541,0.37137490822945923,5.628625091770541,-1.21,7.0,1.0,1.0,-4.628625091770541,0.0,-0.875,0.6111111111111112,0.38888888888888884,0.86,0.6944444444444444,0.02704847630619161,1.630137271229855,1,2123815636,0.65,reverse
memory_bon,16,-4.870066067191057,1.3399339328089432,4.660066067191057,-11.21,-5.0,11.0,0.0,6.339933932808944,0.0,0.625,0.7222222222222222,0.2777777777777778,0.86,0.5277777777777778,0.01801364691558459,1.4661637629870152,1,2123935312,0.65,reverse
memory_bon,64,-4.330761486522843,1.879238513477157,4.120761486522843,-11.21,-5.0,11.0,0.0,6.879238513477158,0.0,0.625,0.7083333333333333,0.29166666666666663,0.86,0.5277777777777778,0.027744680367123034,1.5690472755165876,1,2124414016,0.65,reverse
oracle_memory_bon,1,-0.5697361839307467,5.670263816069253,0.32973618393074666,-0.24,6.0,0.0,1.0,-0.32973618393074666,0.0,-0.75,0.0,1.0,0.86,0.0,0.0016176065285094514,0.019411278342113418,1,2123785717,0.65,reverse
oracle_memory_bon,4,-0.4570158633948423,5.722984136605158,0.2770158633948423,-0.18,6.0,0.0,1.0,-0.2770158633948423,0.0,-0.75,0.0,1.0,0.86,0.0,0.002592008530251223,0.031104102363014675,1,2123815636,0.65,reverse
oracle_memory_bon,16,-0.4547989310735524,5.695201068926448,0.3047989310735524,-1.15,5.0,1.0,1.0,0.6952010689264475,0.0,-0.625,0.0,1.0,0.86,0.0,0.005741912256532483,0.06890294707838979,1,2123935312,0.65,reverse
oracle_memory_bon,64,-0.1889119941272404,5.99108800587276,0.008911994127240419,-0.18,6.0,0.0,1.0,-0.008911994127240419,0.0,-0.75,0.0,1.0,0.86,0.0,0.003761156069483246,0.045133872833798945,1,2124414016,0.65,reverse
repaired_memory_bon,1,-1.5091201221659136,5.4772703215499785,0.5227296784500215,-0.24,6.0,0.0,1.0,-1.2691201221659136,0.0,-0.75,0.22727272727272727,0.7727272727272727,0.45755502161844624,0.41818181818181815,0.01761396017947196,0.8293227152398801,1,2123785717,0.65,reverse
repaired_memory_bon,4,-1.300717694249907,5.45561945442509,0.54438054557491,-0.18,6.0,0.0,1.0,-1.120717694249907,0.0,-0.75,0.17045454545454544,0.8295454545454546,0.5462019928542465,0.30000000000000004,0.015351433156024287,0.6403746096388855,1,2123815636,0.65,reverse
repaired_memory_bon,16,-1.300717694249907,5.45561945442509,0.54438054557491,-0.18,6.0,0.0,1.0,-1.120717694249907,0.0,-0.75,0.17045454545454544,0.8295454545454546,0.5462019928542465,0.30000000000000004,0.015351433156024287,0.6403746096388855,1,2123935312,0.65,reverse
repaired_memory_bon,64,-0.8445551612892909,5.974098289127342,0.0259017108726578,-1.21,7.0,1.0,1.0,0.3654448387107091,0.0,-0.875,0.22727272727272727,0.7727272727272727,0.4898751886347382,0.4159090909090909,0.006820439787755871,0.6762816115740368,1,2124414016,0.65,reverse
base_bon,1,-12.177547037649205,-5.997547037649206,11.997547037649205,-12.18,-6.0,12.0,0.0,0.0024529623507945075,0.0,0.75,0.0,,0.0,0.0,0.0,0.0,2,462381881,0.65,reverse
base_bon,4,-1.207138210590741,6.997138210590741,0.9971382105907409,-1.21,7.0,1.0,1.0,0.0028617894092590745,0.0,-0.875,0.0,,0.0,0.0,0.0,0.0,2,462411800,0.65,reverse
base_bon,16,-1.152044135292328,4.997955864707672,1.0020441352923282,-1.15,5.0,1.0,1.0,-0.002044135292328164,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,2,462531476,0.65,reverse
base_bon,64,-0.1824529623507936,5.997547037649206,0.0024529623507936194,-0.18,6.0,0.0,1.0,-0.0024529623507936194,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,2,463010180,0.65,reverse
memory_bon,1,-5.657224557757809,0.5227754422421905,5.477224557757809,-12.18,-6.0,12.0,0.0,6.522775442242191,0.0,0.75,0.6111111111111112,0.38888888888888884,0.86,0.5555555555555556,0.022969563439901888,1.4423014279454893,2,462381881,0.65,reverse
memory_bon,4,-5.741544198650178,0.4384558013498216,5.561544198650179,-10.18,-4.0,10.0,0.0,4.438455801349821,0.0,0.5,0.625,0.375,0.86,0.4722222222222222,0.019913874812046407,1.3361887199667792,2,462411800,0.65,reverse
memory_bon,16,-5.0710184248604335,1.1389815751395662,4.861018424860434,-13.21,-7.0,13.0,0.0,8.138981575139567,0.0,0.875,0.625,0.37499999999999994,0.86,0.6388888888888888,0.024883085481223647,1.5624859146635726,2,462531476,0.65,reverse
memory_bon,64,-5.197304635605482,0.9526953643945184,5.047304635605482,-11.15,-5.0,11.0,0.0,5.952695364394518,0.0,0.625,0.5972222222222223,0.40277777777777773,0.86,0.4166666666666667,0.026043817323755977,1.3264146967739605,2,463010180,0.65,reverse
oracle_memory_bon,1,-11.216318839009412,-5.036318839009413,11.036318839009413,-12.18,-6.0,12.0,0.0,0.9636811609905873,0.0,0.75,0.0,1.0,0.86,0.0,0.005281681393748664,0.06338017672498397,2,462381881,0.65,reverse
oracle_memory_bon,4,-1.2961150768271903,4.91388492317281,1.0861150768271903,-1.21,7.0,1.0,1.0,-0.08611507682719033,0.0,-0.875,0.0,1.0,0.86,0.0,0.009115833102144122,0.10938999722572947,2,462411800,0.65,reverse
oracle_memory_bon,16,-1.0200599229343605,5.2199400770656394,0.7800599229343606,-2.24,8.0,2.0,0.0,1.2199400770656397,0.0,-1.0,0.0,1.0,0.86,0.0,0.009081189945265153,0.10897427934318184,2,462531476,0.65,reverse
oracle_memory_bon,64,-1.0200599229343605,5.2199400770656394,0.7800599229343606,-2.24,8.0,2.0,0.0,1.2199400770656397,0.0,-1.0,0.0,1.0,0.86,0.0,0.009081189945265153,0.10897427934318184,2,463010180,0.65,reverse
repaired_memory_bon,1,-12.395025304205411,-5.409692171987401,11.409692171987402,-12.18,-6.0,12.0,0.0,-0.21502530420541177,0.0,0.75,0.3181818181818182,0.6818181818181819,0.3961245403094152,0.5722222222222222,0.006445991734474106,0.8948145913533446,2,462381881,0.65,reverse
repaired_memory_bon,4,-1.7745707729305131,5.46643023998685,0.5335697600131502,-1.21,7.0,1.0,1.0,-0.5645707729305132,0.0,-0.875,0.3522727272727273,0.6477272727272727,0.3718311838427236,0.5431818181818182,0.02735267192969622,1.1455566810192923,2,462411800,0.65,reverse
repaired_memory_bon,16,-1.684824866066773,6.332765388750432,0.33276538875043205,-2.24,8.0,2.0,0.0,0.5551751339332271,0.0,-1.0,0.38636363636363635,0.6136363636363635,0.33319331581254413,0.6068181818181817,0.027487182091231268,1.2356216414626011,2,462531476,0.65,reverse
repaired_memory_bon,64,-1.6461728883625861,5.512924505192123,0.48707549480787726,-1.21,7.0,1.0,1.0,-0.43617288836258616,0.0,-0.875,0.3181818181818181,0.6818181818181819,0.41087190907225546,0.4931818181818182,0.02859571661310812,1.054552659505232,2,463010180,0.65,reverse
base_bon,1,-1.2154866135058606,4.994513386494139,1.0054866135058607,-1.21,5.0,1.0,1.0,-0.00548661350586066,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,3,344062695,0.65,reverse
base_bon,4,-1.2154866135058606,4.994513386494139,1.0054866135058607,-1.21,5.0,1.0,1.0,-0.00548661350586066,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,3,344092614,0.65,reverse
base_bon,16,-0.18658393620703279,5.993416063792967,0.006583936207032792,-0.18,6.0,0.0,1.0,-0.006583936207032792,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,3,344212290,0.65,reverse
base_bon,64,-0.24658393620703278,5.993416063792967,0.006583936207032792,-0.24,6.0,0.0,1.0,-0.006583936207032792,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,3,344690994,0.65,reverse
memory_bon,1,-5.99697606668228,0.21302393331771935,5.78697606668228,-1.21,5.0,1.0,1.0,-4.78697606668228,0.0,-0.625,0.5972222222222222,0.40277777777777773,0.86,0.6944444444444444,0.016930798656044486,1.4948362505392006,3,344062695,0.65,reverse
memory_bon,4,-5.774220489182385,0.46577951081761515,5.534220489182385,-2.24,8.0,2.0,0.0,-3.5342204891823847,0.0,-1.0,0.625,0.37499999999999994,0.86,0.75,0.020855583244812195,1.6252669989377464,3,344092614,0.65,reverse
memory_bon,16,-3.6864572744058215,2.5535427255941787,3.4464572744058213,-10.24,-4.0,10.0,0.0,6.553542725594179,0.0,0.5,0.7083333333333333,0.2916666666666667,0.86,0.5,0.024300603735601455,1.4999405781605508,3,344212290,0.65,reverse
memory_bon,64,-4.035607464832528,2.114392535167472,3.885607464832528,-7.15,-1.0,7.0,0.0,3.1143925351674726,0.0,0.125,0.7638888888888888,0.2361111111111111,0.86,0.4555555555555556,0.006185767265775366,1.2936736516337488,3,344690994,0.65,reverse
oracle_memory_bon,1,-1.5446499213329332,4.665350078667067,1.3346499213329333,-1.21,5.0,1.0,1.0,-0.33464992133293325,0.0,-0.625,0.0,1.0,0.86,0.0,0.010643555006071349,0.12772266007285618,3,344062695,0.65,reverse
oracle_memory_bon,4,-0.4601103441792256,5.779889655820774,0.2201103441792256,-2.24,8.0,2.0,0.0,1.7798896558207746,0.0,-1.0,0.0,1.0,0.86,0.0,0.006780901734045791,0.08137082080854947,3,344092614,0.65,reverse
oracle_memory_bon,16,-0.4601103441792256,5.779889655820774,0.2201103441792256,-2.24,8.0,2.0,0.0,1.7798896558207746,0.0,-1.0,0.0,1.0,0.86,0.0,0.006780901734045791,0.08137082080854947,3,344212290,0.65,reverse
oracle_memory_bon,64,-0.4601103441792256,5.779889655820774,0.2201103441792256,-2.24,8.0,2.0,0.0,1.7798896558207746,0.0,-1.0,0.0,1.0,0.86,0.0,0.006780901734045791,0.08137082080854947,3,344690994,0.65,reverse
repaired_memory_bon,1,-2.6721079215081636,4.676508862115,1.323491137885,-1.21,5.0,1.0,1.0,-1.4621079215081636,0.0,-0.625,0.32954545454545453,0.6704545454545454,0.2646042134658738,0.5750000000000001,0.03191673607398846,1.2651297595812931,3,344062695,0.65,reverse
repaired_memory_bon,4,-2.47942889709219,7.158549653052866,1.1585496530528658,-2.24,8.0,2.0,0.0,-0.23942889709218962,0.0,-1.0,0.3409090909090909,0.6590909090909091,0.2873897161107934,0.55,0.028040560493741432,1.200976937821471,3,344092614,0.65,reverse
repaired_memory_bon,16,-1.2729588652148314,5.591028264932578,0.40897173506742224,-0.18,6.0,0.0,1.0,-1.0929588652148314,0.0,-0.75,0.26136363636363635,0.7386363636363636,0.4545008117886356,0.42500000000000004,0.009812290271439403,0.7599857001637881,3,344212290,0.65,reverse
repaired_memory_bon,64,-1.378814191473246,5.629041808683021,0.37095819131697905,-0.24,6.0,0.0,1.0,-1.138814191473246,0.0,-0.75,0.20454545454545453,0.7954545454545454,0.43786910178724026,0.35,0.025080562782964885,0.853173333506963,3,344690994,0.65,reverse
base_bon,1,-10.161495135795906,-3.981495135795906,9.981495135795907,-10.18,-4.0,10.0,0.0,0.018504864204093252,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,4,1315428755,0.65,reverse
base_bon,4,-0.26775729630614076,5.972242703693859,0.027757296306140766,-0.24,6.0,0.0,1.0,-0.027757296306140766,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,4,1315458674,0.65,reverse
base_bon,16,-0.20775729630614076,5.972242703693859,0.027757296306140766,-0.18,6.0,0.0,1.0,-0.027757296306140766,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,4,1315578350,0.65,reverse
base_bon,64,-0.20775729630614076,5.972242703693859,0.027757296306140766,-0.18,6.0,0.0,1.0,-0.027757296306140766,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,4,1316057054,0.65,reverse
memory_bon,1,-6.0521005389837095,0.12789946101629035,5.87210053898371,-10.18,-4.0,10.0,0.0,4.12789946101629,0.0,0.5,0.625,0.375,0.86,0.611111111111111,0.03767668166098208,1.688231291042896,4,1315428755,0.65,reverse
memory_bon,4,-4.898171388007475,1.3418286119925258,4.658171388007474,-10.24,-4.0,10.0,0.0,5.341828611992526,0.0,0.5,0.638888888888889,0.3611111111111111,0.86,0.6944444444444444,0.05853929019413118,2.0358048156629076,4,1315458674,0.65,reverse
memory_bon,16,-3.40589481457112,2.8341051854288803,3.1658948145711197,-10.24,-4.0,10.0,0.0,6.83410518542888,0.0,0.5,0.638888888888889,0.3611111111111111,0.86,0.6944444444444444,0.035136661279819924,1.7549732686911723,4,1315578350,0.65,reverse
memory_bon,64,-3.2919814168344743,2.948018583165526,3.051981416834474,-12.24,-6.0,12.0,0.0,8.948018583165526,0.0,0.75,0.638888888888889,0.3611111111111111,0.86,0.6944444444444444,0.030555236831361528,1.6999961753096717,4,1316057054,0.65,reverse
oracle_memory_bon,1,-11.028490911139603,-4.848490911139603,10.848490911139603,-10.18,-4.0,10.0,0.0,-0.8484909111396028,0.0,0.5,0.0,1.0,0.86,0.0,0.0061931425175684425,0.0743177102108213,4,1315428755,0.65,reverse
oracle_memory_bon,4,-1.1797094680742661,5.060290531925734,0.9397094680742661,-0.24,6.0,0.0,1.0,-0.9397094680742661,0.0,-0.75,0.0,1.0,0.86,0.0,0.003337713207293001,0.04005255848751601,4,1315458674,0.65,reverse
oracle_memory_bon,16,-1.0521213253157828,5.157878674684217,0.8421213253157829,-1.21,7.0,1.0,1.0,0.15787867468421712,0.0,-0.875,0.0,1.0,0.86,0.0,0.004138973373554608,0.04966768048265529,4,1315578350,0.65,reverse
oracle_memory_bon,64,-0.7621931299516767,5.477806870048323,0.5221931299516767,-2.24,8.0,2.0,0.0,1.4778068700483236,0.0,-1.0,0.0,1.0,0.86,0.0,0.005669934020568923,0.06803920824682706,4,1316057054,0.65,reverse
repaired_memory_bon,1,-10.67022168540292,-3.973211512881905,9.973211512881905,-10.18,-4.0,10.0,0.0,-0.4902216854029202,0.0,0.5,0.23863636363636362,0.7613636363636365,0.5335584844316491,0.325,0.004254955972086387,0.574455747245573,4,1315428755,0.65,reverse
repaired_memory_bon,4,-1.2794196444537684,5.644716177235229,0.355283822764771,-0.24,6.0,0.0,1.0,-1.0394196444537684,0.0,-0.75,0.3068181818181818,0.6931818181818181,0.4538952583282445,0.43700396825396826,0.005848525582408588,0.7601509129877749,4,1315458674,0.65,reverse
repaired_memory_bon,16,-1.1536539326541004,5.669390224719613,0.3306097752803874,-0.18,6.0,0.0,1.0,-0.9736539326541005,0.0,-0.75,0.30681818181818177,0.6931818181818181,0.47348228498519673,0.41964285714285715,0.0036413498431003104,0.7144935081930146,4,1315578350,0.65,reverse
repaired_memory_bon,64,-1.1081715645714232,5.633258495211643,0.3667415047883571,-0.24,6.0,0.0,1.0,-0.8681715645714232,0.0,-0.75,0.23863636363636365,0.7613636363636364,0.5409850048367385,0.32589285714285715,0.0029642299044486593,0.5571445108700734,4,1316057054,0.65,reverse
base_bon,1,-7.145985345887675,-0.9959853458876747,6.995985345887675,-7.15,-1.0,7.0,0.0,0.0040146541123249335,0.0,0.125,0.0,,0.0,0.0,0.0,0.0,5,94374716,0.65,reverse
base_bon,4,-0.20408792467395137,5.975912075326049,0.024087924673951377,-0.18,6.0,0.0,1.0,-0.024087924673951377,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,5,94404635,0.65,reverse
