stale_fraction,strategy,n,metric,mean,ci_low,ci_high
0.45,repaired_memory_bon,4,retrieval_precision,0.8844696969696969,0.8440498737373737,0.9229955808080808
0.45,repaired_memory_bon,4,retrieval_stale_rate,0.11553030303030301,0.0751262626262626,0.1591066919191918
0.45,repaired_memory_bon,4,diagnostic_risk,0.3837695815317812,0.26989353811486916,0.49229207228931365
0.45,repaired_memory_bon,16,true_return,-0.7688888888888888,-0.991111111111111,-0.5466666666666666
0.45,repaired_memory_bon,16,proxy_score,-1.157089887054425,-1.3311292108925907,-1.0042006885853432
0.45,repaired_memory_bon,16,proxy_true_gap,-0.3882009981655365,-0.6989868186933814,-0.0802958270537189
0.45,repaired_memory_bon,16,hallucinated_rollout,0.0,0.0,0.0
0.45,repaired_memory_bon,16,retrieval_precision,0.8440656565656566,0.8068181818181819,0.8762626262626262
0.45,repaired_memory_bon,16,retrieval_stale_rate,0.1559343434343434,0.12184343434343431,0.19255050505050503
0.45,repaired_memory_bon,16,diagnostic_risk,0.5084270433149417,0.4115887342026575,0.6103285337448693
0.45,repaired_memory_bon,64,true_return,-1.1022222222222224,-1.3816666666666668,-0.8293611111111115
0.45,repaired_memory_bon,64,proxy_score,-0.8913808470758053,-0.9820901595701721,-0.8086788794959353
0.45,repaired_memory_bon,64,proxy_true_gap,0.21084137514641677,-0.07407231733908076,0.476207012749518
0.45,repaired_memory_bon,64,hallucinated_rollout,0.0,0.0,0.0
0.45,repaired_memory_bon,64,retrieval_precision,0.8314393939393939,0.7941919191919191,0.8667929292929294
0.45,repaired_memory_bon,64,retrieval_stale_rate,0.16856060606060602,0.13510101010101006,0.2064393939393939
0.45,repaired_memory_bon,64,diagnostic_risk,0.5171685097592915,0.4302503254535807,0.6040955855062143
0.65,base_bon,1,true_return,-6.082222222222223,-8.035930555555556,-4.193333333333333
0.65,base_bon,1,proxy_score,-6.083343246501966,-8.135154681789528,-4.082707043236277
0.65,base_bon,1,proxy_true_gap,-0.0011210242797430878,-0.006426765058481286,0.004416774455339187
0.65,base_bon,1,hallucinated_rollout,0.0,0.0,0.0
0.65,base_bon,1,retrieval_stale_rate,0.0,0.0,0.0
0.65,base_bon,1,diagnostic_risk,0.0,0.0,0.0
0.65,base_bon,4,true_return,-1.657777777777778,-2.3850833333333337,-0.9944444444444444
0.65,base_bon,4,proxy_score,-1.6621575099836408,-2.387505874638032,-1.0261294691946907
0.65,base_bon,4,proxy_true_gap,-0.0043797322058632205,-0.013845161721386686,0.005885920802484024
0.65,base_bon,4,hallucinated_rollout,0.0,0.0,0.0
0.65,base_bon,4,retrieval_stale_rate,0.0,0.0,0.0
0.65,base_bon,4,diagnostic_risk,0.0,0.0,0.0
0.65,base_bon,16,true_return,-0.5233333333333333,-0.8027777777777778,-0.29777777777777775
0.65,base_bon,16,proxy_score,-0.5328054333031607,-0.8196160822564279,-0.3107028018832151
0.65,base_bon,16,proxy_true_gap,-0.00947209996982729,-0.01709253899369663,-0.0015596805052328312
0.65,base_bon,16,hallucinated_rollout,0.0,0.0,0.0
0.65,base_bon,16,retrieval_stale_rate,0.0,0.0,0.0
0.65,base_bon,16,diagnostic_risk,0.0,0.0,0.0
0.65,base_bon,64,true_return,-0.18666666666666668,-0.19666666666666668,-0.18000000000000002
0.65,base_bon,64,proxy_score,-0.20039143585878308,-0.2099948466439283,-0.19150999674979763
0.65,base_bon,64,proxy_true_gap,-0.013724769192116413,-0.02033049487642566,-0.008000180084288756
0.65,base_bon,64,hallucinated_rollout,0.0,0.0,0.0
0.65,base_bon,64,retrieval_stale_rate,0.0,0.0,0.0
0.65,base_bon,64,diagnostic_risk,0.0,0.0,0.0
0.65,memory_bon,1,true_return,-6.082222222222223,-8.136111111111113,-4.0447500000000005
0.65,memory_bon,1,proxy_score,-6.239246747182711,-6.616416572633514,-5.871619566820035
0.65,memory_bon,1,proxy_true_gap,-0.15702452496048835,-2.1723163307422153,2.0343816810386466
0.65,memory_bon,1,hallucinated_rollout,0.0,0.0,0.0
0.65,memory_bon,1,retrieval_precision,0.36419753086419754,0.34027777777777773,0.3873456790123456
0.65,memory_bon,1,retrieval_stale_rate,0.6358024691358025,0.613425925925926,0.6597222222222222
0.65,memory_bon,1,diagnostic_risk,1.4825179091069942,1.401178290674404,1.5566492693041707
0.65,memory_bon,4,true_return,-8.880000000000003,-10.937305555555557,-6.9293750000000065
0.65,memory_bon,4,proxy_score,-5.031313875524759,-5.375335121885357,-4.682155222265738
0.65,memory_bon,4,proxy_true_gap,3.84868612447524,1.5659569731880083,6.016035961509602
0.65,memory_bon,4,hallucinated_rollout,0.0,0.0,0.0
0.65,memory_bon,4,retrieval_precision,0.3479938271604938,0.32716049382716045,0.37345679012345673
0.65,memory_bon,4,retrieval_stale_rate,0.6520061728395062,0.6265239197530863,0.6736111111111112
0.65,memory_bon,4,diagnostic_risk,1.5788396255712922,1.4991966514432882,1.663670247827679
0.65,memory_bon,16,true_return,-9.385000000000002,-10.893333333333336,-7.684402777777781
0.65,memory_bon,16,proxy_score,-4.626286765153804,-4.946316830072937,-4.296958476246907
0.65,memory_bon,16,proxy_true_gap,4.758713234846197,3.0825926484831165,6.242504005210929
0.65,memory_bon,16,hallucinated_rollout,0.0,0.0,0.0
0.65,memory_bon,16,retrieval_precision,0.34336419753086417,0.3209876543209876,0.3649691358024691
0.65,memory_bon,16,retrieval_stale_rate,0.6566358024691358,0.6350115740740739,0.6790123456790124
0.65,memory_bon,16,diagnostic_risk,1.6349411871001678,1.5714572737228056,1.6956130151030009
0.65,memory_bon,64,true_return,-10.711666666666668,-11.876666666666669,-9.43888888888889
0.65,memory_bon,64,proxy_score,-4.324230619593418,-4.608030212022182,-4.0380833739824995
0.65,memory_bon,64,proxy_true_gap,6.387436047073248,5.084163788352365,7.61651101337484
0.65,memory_bon,64,hallucinated_rollout,0.0,0.0,0.0
0.65,memory_bon,64,retrieval_precision,0.34953703703703703,0.3256172839506173,0.3711419753086419
0.65,memory_bon,64,retrieval_stale_rate,0.6504629629629631,0.628858024691358,0.6728587962962963
0.65,memory_bon,64,diagnostic_risk,1.5659320456628842,1.4749574433573331,1.6603518362371978
0.65,oracle_memory_bon,1,true_return,-6.082222222222223,-8.143791666666667,-4.085388888888889
0.65,oracle_memory_bon,1,proxy_score,-6.096199598174835,-7.967871791534307,-4.341861863036931
0.65,oracle_memory_bon,1,proxy_true_gap,-0.013977375952612904,-0.35617481932775014,0.3274624191056451
0.65,oracle_memory_bon,1,hallucinated_rollout,0.0,0.0,0.0
0.65,oracle_memory_bon,1,retrieval_precision,1.0,1.0,1.0
0.65,oracle_memory_bon,1,retrieval_stale_rate,0.0,0.0,0.0
0.65,oracle_memory_bon,1,diagnostic_risk,0.040523534621236625,0.02761583532938004,0.055875162383637364
0.65,oracle_memory_bon,4,true_return,-1.7150000000000003,-2.496111111111111,-1.0450000000000002
0.65,oracle_memory_bon,4,proxy_score,-1.9376930118948128,-2.5596117029198804,-1.3844510841968631
0.65,oracle_memory_bon,4,proxy_true_gap,-0.22269301189481253,-0.7147361401521595,0.260882760451054
0.65,oracle_memory_bon,4,hallucinated_rollout,0.0,0.0,0.0
0.65,oracle_memory_bon,4,retrieval_precision,1.0,1.0,1.0
0.65,oracle_memory_bon,4,retrieval_stale_rate,0.0,0.0,0.0
0.65,oracle_memory_bon,4,diagnostic_risk,0.057701770240042194,0.044187259373511534,0.07075665611165402
0.65,oracle_memory_bon,16,true_return,-1.6677777777777778,-1.9572222222222224,-1.3311111111111111
0.65,oracle_memory_bon,16,proxy_score,-1.0890332150206432,-1.4073229241734508,-0.818804414392104
0.65,oracle_memory_bon,16,proxy_true_gap,0.5787445627571346,0.18623973299098454,0.9468022663951775
0.65,oracle_memory_bon,16,hallucinated_rollout,0.0,0.0,0.0
0.65,oracle_memory_bon,16,retrieval_precision,1.0,1.0,1.0
0.65,oracle_memory_bon,16,retrieval_stale_rate,0.0,0.0,0.0
0.65,oracle_memory_bon,16,diagnostic_risk,0.06959488359421477,0.05832130344513807,0.08140407683176722
0.65,oracle_memory_bon,64,true_return,-1.6105555555555557,-1.953888888888889,-1.21
0.65,oracle_memory_bon,64,proxy_score,-1.0278371434255242,-1.3596358973166212,-0.7274372970480847
0.65,oracle_memory_bon,64,proxy_true_gap,0.5827184121300314,0.14462941439592217,1.003488269233552
0.65,oracle_memory_bon,64,hallucinated_rollout,0.0,0.0,0.0
0.65,oracle_memory_bon,64,retrieval_precision,1.0,1.0,1.0
0.65,oracle_memory_bon,64,retrieval_stale_rate,0.0,0.0,0.0
0.65,oracle_memory_bon,64,diagnostic_risk,0.06895373082822139,0.059287966215312425,0.07916077278666656
0.65,repaired_memory_bon,1,true_return,-6.082222222222223,-7.978708333333334,-4.095555555555555
0.65,repaired_memory_bon,1,proxy_score,-6.572828381240274,-8.41261314305899,-4.7633444626692985
0.65,repaired_memory_bon,1,proxy_true_gap,-0.4906061590180517,-0.8466081087496102,-0.16049721253213384
0.65,repaired_memory_bon,1,hallucinated_rollout,0.0,0.0,0.0
0.65,repaired_memory_bon,1,retrieval_precision,0.8169191919191918,0.7525094696969695,0.8768939393939394
0.65,repaired_memory_bon,1,retrieval_stale_rate,0.18308080808080804,0.11994949494949488,0.24749053030303014
0.65,repaired_memory_bon,1,diagnostic_risk,0.5551830331347227,0.3674437986656987,0.7354110454280642
0.65,repaired_memory_bon,4,true_return,-1.7183333333333337,-2.499527777777778,-1.0954722222222228
0.65,repaired_memory_bon,4,proxy_score,-2.3930288311378667,-3.059181382287602,-1.822741032328932
0.65,repaired_memory_bon,4,proxy_true_gap,-0.674695497804533,-1.0236735318393462,-0.34599334607846904
0.65,repaired_memory_bon,4,hallucinated_rollout,0.0,0.0,0.0
0.65,repaired_memory_bon,4,retrieval_precision,0.7550505050505051,0.711489898989899,0.7979955808080808
0.65,repaired_memory_bon,4,retrieval_stale_rate,0.24494949494949492,0.2007575757575757,0.288510101010101
0.65,repaired_memory_bon,4,diagnostic_risk,0.7374656560910471,0.6065207638057317,0.8534399623216778
0.65,repaired_memory_bon,16,true_return,-1.2705555555555557,-1.667777777777778,-0.923888888888889
0.65,repaired_memory_bon,16,proxy_score,-1.3313733038948847,-1.4591684995087686,-1.2165405329995933
0.65,repaired_memory_bon,16,proxy_true_gap,-0.060817748339329354,-0.44010658114141704,0.34175425245423485
0.65,repaired_memory_bon,16,hallucinated_rollout,0.0,0.0,0.0
0.65,repaired_memory_bon,16,retrieval_precision,0.7001262626262625,0.6609848484848484,0.740530303030303
0.65,repaired_memory_bon,16,retrieval_stale_rate,0.2998737373737373,0.2607165404040403,0.3390151515151515
0.65,repaired_memory_bon,16,diagnostic_risk,0.821441270945711,0.7291679696418079,0.9190205347713226
0.65,repaired_memory_bon,64,true_return,-1.2738888888888888,-1.502777777777778,-1.0483333333333336
0.65,repaired_memory_bon,64,proxy_score,-1.1891403978678012,-1.3288291902460279,-1.0586940483971243
0.65,repaired_memory_bon,64,proxy_true_gap,0.08474849102108782,-0.1829088230611463,0.330125983659244
0.65,repaired_memory_bon,64,hallucinated_rollout,0.0,0.0,0.0
0.65,repaired_memory_bon,64,retrieval_precision,0.7266414141414141,0.6919191919191918,0.7569444444444444
0.65,repaired_memory_bon,64,retrieval_stale_rate,0.27335858585858586,0.2424242424242424,0.3061868686868687
0.65,repaired_memory_bon,64,diagnostic_risk,0.7441872994451875,0.6824116284057308,0.8053648440989152
0.85,base_bon,1,true_return,-7.870000000000001,-9.93840277777778,-5.603805555555557
0.85,base_bon,1,proxy_score,-7.874150925162867,-9.987487452135417,-5.6996716485879
0.85,base_bon,1,proxy_true_gap,-0.004150925162867284,-0.011574747088902297,0.003103040054146253
0.85,base_bon,1,hallucinated_rollout,0.0,0.0,0.0
0.85,base_bon,1,retrieval_stale_rate,0.0,0.0,0.0
0.85,base_bon,1,diagnostic_risk,0.0,0.0,0.0
0.85,base_bon,4,true_return,-1.6511111111111112,-2.136277777777778,-1.2472222222222222
0.85,base_bon,4,proxy_score,-1.647178959725344,-2.147512490694154,-1.207580781596321
0.85,base_bon,4,proxy_true_gap,0.003932151385767389,-0.0033938440927922574,0.01103134573643585
0.85,base_bon,4,hallucinated_rollout,0.0,0.0,0.0
0.85,base_bon,4,retrieval_stale_rate,0.0,0.0,0.0
0.85,base_bon,4,diagnostic_risk,0.0,0.0,0.0
0.85,base_bon,16,true_return,-0.5266666666666667,-0.7555555555555555,-0.3011111111111111
0.85,base_bon,16,proxy_score,-0.536677598416381,-0.7603421484347778,-0.31878482872696123
0.85,base_bon,16,proxy_true_gap,-0.010010931749714251,-0.0174716163588249,-0.0014082563684316557
0.85,base_bon,16,hallucinated_rollout,0.0,0.0,0.0
0.85,base_bon,16,retrieval_stale_rate,0.0,0.0,0.0
0.85,base_bon,16,diagnostic_risk,0.0,0.0,0.0
0.85,base_bon,64,true_return,-0.18000000000000002,-0.18000000000000002,-0.18000000000000002
0.85,base_bon,64,proxy_score,-0.19781406873064203,-0.202934417583467,-0.19284748297424478
0.85,base_bon,64,proxy_true_gap,-0.017814068730642025,-0.0227313673464267,-0.012630624001663959
0.85,base_bon,64,hallucinated_rollout,0.0,0.0,0.0
0.85,base_bon,64,retrieval_stale_rate,0.0,0.0,0.0
0.85,base_bon,64,diagnostic_risk,0.0,0.0,0.0
0.85,memory_bon,1,true_return,-7.870000000000001,-10.146194444444445,-5.644361111111111
0.85,memory_bon,1,proxy_score,-5.94362119760124,-7.034532634988281,-4.871013539698631
0.85,memory_bon,1,proxy_true_gap,1.9263788023987602,-1.3699172605115182,5.196175226682869
0.85,memory_bon,1,hallucinated_rollout,0.0,0.0,0.0
0.85,memory_bon,1,retrieval_precision,0.1643518518518518,0.14506172839506168,0.18518518518518515
0.85,memory_bon,1,retrieval_stale_rate,0.835648148148148,0.8148148148148147,0.8549382716049381
0.85,memory_bon,1,diagnostic_risk,1.3013507482753779,1.2405598051543165,1.3690522286778635
0.85,memory_bon,4,true_return,-11.816111111111113,-12.553416666666667,-10.974444444444446
0.85,memory_bon,4,proxy_score,-3.546991764748508,-4.017536447080171,-3.1037547258508678
0.85,memory_bon,4,proxy_true_gap,8.269119346362604,7.129818273608084,9.351921443120757
0.85,memory_bon,4,hallucinated_rollout,0.05555555555555555,0.0,0.16666666666666666
0.85,memory_bon,4,retrieval_precision,0.15432098765432095,0.13888888888888887,0.16975308641975304
0.85,memory_bon,4,retrieval_stale_rate,0.8456790123456789,0.8302469135802468,0.8618827160493826
0.85,memory_bon,4,diagnostic_risk,1.3089845801179016,1.2285423042159567,1.385441581520544
0.85,memory_bon,16,true_return,-12.654444444444445,-13.213333333333335,-12.038333333333334
0.85,memory_bon,16,proxy_score,-2.9783594603769012,-3.280345208502568,-2.688177328298935
0.85,memory_bon,16,proxy_true_gap,9.676084984067543,8.957538692580023,10.386074304244005
0.85,memory_bon,16,hallucinated_rollout,0.0,0.0,0.0
0.85,memory_bon,16,retrieval_precision,0.15509259259259253,0.13657407407407407,0.1728395061728395
0.85,memory_bon,16,retrieval_stale_rate,0.8449074074074074,0.8271604938271605,0.863425925925926
0.85,memory_bon,16,diagnostic_risk,1.3084578710100774,1.2388847346737357,1.387592595442932
0.85,memory_bon,64,true_return,-13.334444444444447,-13.785555555555558,-12.832694444444448
0.85,memory_bon,64,proxy_score,-2.590954446303383,-2.8578693445506533,-2.3165421758519136
0.85,memory_bon,64,proxy_true_gap,10.743489998141062,10.046349107319188,11.366653547127129
0.85,memory_bon,64,hallucinated_rollout,0.05555555555555555,0.0,0.16666666666666666
0.85,memory_bon,64,retrieval_precision,0.15663580246913578,0.13580246913580246,0.17592592592592587
0.85,memory_bon,64,retrieval_stale_rate,0.8433641975308641,0.824074074074074,0.8642168209876542
0.85,memory_bon,64,diagnostic_risk,1.2852382754972649,1.2338079158559696,1.338329154274381
0.85,oracle_memory_bon,1,true_return,-7.870000000000001,-9.984444444444446,-5.6239305555555585
0.85,oracle_memory_bon,1,proxy_score,-7.467676692942845,-9.267869386042724,-5.576030700706083
0.85,oracle_memory_bon,1,proxy_true_gap,0.4023233070571559,-0.19467148292800965,0.959299701027597
0.85,oracle_memory_bon,1,hallucinated_rollout,0.0,0.0,0.0
0.85,oracle_memory_bon,1,retrieval_precision,1.0,1.0,1.0
0.85,oracle_memory_bon,1,retrieval_stale_rate,0.0,0.0,0.0
0.85,oracle_memory_bon,1,diagnostic_risk,0.07444368492328418,0.05895574536990442,0.08873619082469503
0.85,oracle_memory_bon,4,true_return,-1.7083333333333335,-2.2133333333333334,-1.317777777777778
0.85,oracle_memory_bon,4,proxy_score,-2.3742418579024838,-2.899825913707768,-1.8157887706279632
0.85,oracle_memory_bon,4,proxy_true_gap,-0.6659085245691504,-1.1498599385087545,-0.18094610112535908
0.85,oracle_memory_bon,4,hallucinated_rollout,0.0,0.0,0.0
0.85,oracle_memory_bon,4,retrieval_precision,1.0,1.0,1.0
0.85,oracle_memory_bon,4,retrieval_stale_rate,0.0,0.0,0.0
0.85,oracle_memory_bon,4,diagnostic_risk,0.07324832967260231,0.062476678096657245,0.08499969401807157
0.85,oracle_memory_bon,16,true_return,-1.1661111111111113,-1.5027777777777778,-0.8327777777777778
0.85,oracle_memory_bon,16,proxy_score,-1.7957624976963606,-2.252023539668777,-1.3041094120159307
0.85,oracle_memory_bon,16,proxy_true_gap,-0.6296513865852497,-1.339747831237612,0.08338434562469028
0.85,oracle_memory_bon,16,hallucinated_rollout,0.0,0.0,0.0
0.85,oracle_memory_bon,16,retrieval_precision,1.0,1.0,1.0
0.85,oracle_memory_bon,16,retrieval_stale_rate,0.0,0.0,0.0
0.85,oracle_memory_bon,16,diagnostic_risk,0.08749926627160741,0.07188175269191632,0.10632815599511652
0.85,oracle_memory_bon,64,true_return,-1.7283333333333337,-2.011111111111111,-1.3883333333333334
0.85,oracle_memory_bon,64,proxy_score,-1.611381761640123,-2.0960786645169334,-1.151282107263785
0.85,oracle_memory_bon,64,proxy_true_gap,0.11695157169321038,-0.32310849792501956,0.5543510667872511
0.85,oracle_memory_bon,64,hallucinated_rollout,0.0,0.0,0.0
0.85,oracle_memory_bon,64,retrieval_precision,1.0,1.0,1.0
0.85,oracle_memory_bon,64,retrieval_stale_rate,0.0,0.0,0.0
0.85,oracle_memory_bon,64,diagnostic_risk,0.09790434630324514,0.08123806839407091,0.11723490351281193
0.85,repaired_memory_bon,1,true_return,-7.870000000000001,-9.984444444444446,-5.5938888888888885
0.85,repaired_memory_bon,1,proxy_score,-7.960605321398822,-9.806913830824373,-5.971033686205576
0.85,repaired_memory_bon,1,proxy_true_gap,-0.09060532139882183,-0.6438672840230446,0.43054609099107866
0.85,repaired_memory_bon,1,hallucinated_rollout,0.0,0.0,0.0
0.85,repaired_memory_bon,1,retrieval_precision,0.5965909090909092,0.5265151515151516,0.682449494949495
0.85,repaired_memory_bon,1,retrieval_stale_rate,0.40340909090909094,0.3232165404040404,0.4753945707070706
0.85,repaired_memory_bon,1,diagnostic_risk,0.9660199142489314,0.7911032275125066,1.125790243943408
0.85,repaired_memory_bon,4,true_return,-1.8161111111111115,-2.324527777777778,-1.3716666666666668
0.85,repaired_memory_bon,4,proxy_score,-3.554711992369142,-4.009810351063225,-3.1018579453867776
0.85,repaired_memory_bon,4,proxy_true_gap,-1.738600881258031,-2.111446420355498,-1.3576483687922374
0.85,repaired_memory_bon,4,hallucinated_rollout,0.0,0.0,0.0
0.85,repaired_memory_bon,4,retrieval_precision,0.6445707070707071,0.5965909090909091,0.6874999999999999
0.85,repaired_memory_bon,4,retrieval_stale_rate,0.35542929292929293,0.3131313131313131,0.40214646464646464
0.85,repaired_memory_bon,4,diagnostic_risk,0.9239461195348002,0.8383192180691184,1.010531101478971
