benchmark,seed,candidate_id,true_return,terminated_at,final_state_norm,recent_only_proxy,recent_only_risk,recent_only_precision,recent_only_stale,recent_only_dropout,recent_only_spread,naive_memory_proxy,naive_memory_risk,naive_memory_precision,naive_memory_stale,naive_memory_dropout,naive_memory_spread,repaired_memory_proxy,repaired_memory_risk,repaired_memory_precision,repaired_memory_stale,repaired_memory_dropout,repaired_memory_spread,oracle_memory_proxy,oracle_memory_risk,oracle_memory_precision,oracle_memory_stale,oracle_memory_dropout,oracle_memory_spread
MountainCar-v0,17,11,2.406072221217811,25.0,0.5201568043859818,2.3866053284503392,0.019385466929626248,1.0,0.0,2.8485938029074743e-05,0.04257239872309698,5.02192360987212,0.6250958326077168,0.38857142857142857,0.6114285714285714,1.5642683071642472e-05,0.030093599365716234,2.289677993802208,0.019385466929626248,1.0,0.0,2.8485938029074743e-05,0.04257239872309698,2.3866053284503392,0.019385466929626248,1.0,0.0,2.8485938029074743e-05,0.04257239872309698
MountainCar-v0,17,12,6.9028372430371885,25.0,0.3624765730771868,2.7694128704243393,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,5.036698701443061,0.7280927538602058,0.2857142857142857,0.7142857142857143,1.4024748503064973e-05,0.03043298130325994,2.614016769866316,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,2.665088608141592,0.019735760152525237,1.0,0.0,2.6816598428441402e-05,0.04338050525577268
MountainCar-v0,17,13,2.438974266500409,25.0,0.5382271872093627,2.343670743893335,0.02325440405013514,1.0,0.0,3.9751665960913564e-05,0.05096975716099518,5.158282268418714,0.7161336774824842,0.2971428571428571,0.7028571428571427,1.577347573200414e-05,0.029222992932189565,2.227398723642659,0.02325440405013514,1.0,0.0,3.9751665960913564e-05,0.05096975716099518,2.343670743893335,0.02325440405013514,1.0,0.0,3.9751665960913564e-05,0.05096975716099518
MountainCar-v0,17,14,2.3151871399143493,25.0,0.543611143494965,2.255347453061405,0.022654886252560017,1.0,0.0,3.827102191515889e-05,0.04966381794941944,4.604200606702143,0.6935728324426972,0.32,0.68,1.66212417343107e-05,0.02986636113071715,2.1420730217986046,0.022654886252560017,1.0,0.0,3.827102191515889e-05,0.04966381794941944,2.255347453061405,0.022654886252560017,1.0,0.0,3.827102191515889e-05,0.04966381794941944
MountainCar-v0,17,15,2.4278679101199874,25.0,0.571723072119721,2.3274191263686688,0.02390215867757561,1.0,0.0,4.201357106589628e-05,0.05236900024232988,5.179527769667152,0.7166014504586176,0.2971428571428571,0.7028571428571427,1.7486356001402916e-05,0.03023203722991899,2.2079083329807907,0.02390215867757561,1.0,0.0,4.201357106589628e-05,0.05236900024232988,2.3274191263686688,0.02390215867757561,1.0,0.0,4.201357106589628e-05,0.05236900024232988
MountainCar-v0,17,16,2.3837048526533273,25.0,0.4967443601264973,2.3145750123750384,0.021022713678259416,1.0,0.0,3.277505969626506e-05,0.04613447377930955,4.527763687432261,0.680353875666959,0.3314285714285714,0.6685714285714286,1.2414191193507004e-05,0.025962519035516263,2.2094614439837414,0.021022713678259416,1.0,0.0,3.277505969626506e-05,0.04613447377930955,2.3145750123750384,0.021022713678259416,1.0,0.0,3.277505969626506e-05,0.04613447377930955
MountainCar-v0,17,17,6.9028372430371885,25.0,0.3624765730771868,2.7694128704243393,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,5.036698701443061,0.7280927538602058,0.2857142857142857,0.7142857142857143,1.4024748503064973e-05,0.03043298130325994,2.614016769866316,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,2.665088608141592,0.019735760152525237,1.0,0.0,2.6816598428441402e-05,0.04338050525577268
MountainCar-v0,17,18,2.3065006302432067,25.0,0.639880837663603,2.207984599094185,0.0210722912797641,1.0,0.0,3.586173093026923e-05,0.04618977207182655,4.533250684624981,0.6367072408433185,0.37714285714285717,0.6228571428571429,1.8524077681415653e-05,0.030448678588276518,2.1026231426953648,0.0210722912797641,1.0,0.0,3.586173093026923e-05,0.04618977207182655,2.207984599094185,0.0210722912797641,1.0,0.0,3.586173093026923e-05,0.04618977207182655
MountainCar-v0,17,19,6.9028372430371885,25.0,0.3624765730771868,2.7694128704243393,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,5.036698701443061,0.7280927538602058,0.2857142857142857,0.7142857142857143,1.4024748503064973e-05,0.03043298130325994,2.614016769866316,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,2.665088608141592,0.019735760152525237,1.0,0.0,2.6816598428441402e-05,0.04338050525577268
MountainCar-v0,17,20,6.9028372430371885,25.0,0.3624765730771868,2.7694128704243393,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,5.036698701443061,0.7280927538602058,0.2857142857142857,0.7142857142857143,1.4024748503064973e-05,0.03043298130325994,2.614016769866316,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,2.665088608141592,0.019735760152525237,1.0,0.0,2.6816598428441402e-05,0.04338050525577268
MountainCar-v0,17,21,6.9028372430371885,25.0,0.3624765730771868,2.7694128704243393,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,5.036698701443061,0.7280927538602058,0.2857142857142857,0.7142857142857143,1.4024748503064973e-05,0.03043298130325994,2.614016769866316,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,2.665088608141592,0.019735760152525237,1.0,0.0,2.6816598428441402e-05,0.04338050525577268
MountainCar-v0,17,22,2.2833839815124435,25.0,0.5687308222013382,2.2432913983620795,0.024409177129585558,1.0,0.0,4.366739616611752e-05,0.053466306578348055,4.734892478760172,0.7174830737516151,0.2971428571428571,0.7028571428571427,1.912839175461061e-05,0.032162008356523136,2.1212455127141516,0.024409177129585558,1.0,0.0,4.366739616611752e-05,0.053466306578348055,2.2432913983620795,0.024409177129585558,1.0,0.0,4.366739616611752e-05,0.053466306578348055
MountainCar-v0,17,23,2.7409110372624275,25.0,0.4750345978720924,2.5229511470304593,0.02051235232007634,1.0,0.0,3.1222846318635595e-05,0.04502793233228278,5.186324494542903,0.6638332701720899,0.34857142857142853,0.6514285714285716,1.2749916902137408e-05,0.027339332018447567,2.4203893854300778,0.02051235232007634,1.0,0.0,3.1222846318635595e-05,0.04502793233228278,2.5229511470304593,0.02051235232007634,1.0,0.0,3.1222846318635595e-05,0.04502793233228278
MountainCar-v0,29,0,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,1,1.5857026586673977,25.0,0.4688508283536168,2.6421844407363437,0.0159039426474645,1.0,0.0,2.2099841415559453e-05,0.03494920870253339,4.68055215900326,0.39978960854190765,0.6171428571428571,0.38285714285714284,2.406861787666231e-05,0.03719981498167005,2.5626647274990213,0.0159039426474645,1.0,0.0,2.2099841415559453e-05,0.03494920870253339,2.6421844407363437,0.0159039426474645,1.0,0.0,2.2099841415559453e-05,0.03494920870253339
MountainCar-v0,29,2,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,3,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,4,-0.30046855225794145,25.0,0.5094316426658974,-0.4032220113621629,0.01475879295995997,1.0,0.0,2.237646053779611e-05,0.032399513945905775,4.426648539353867,0.387952989496144,0.6285714285714286,0.37142857142857144,2.412287350489821e-05,0.036292077954518505,-0.4770159761619628,0.01475879295995997,1.0,0.0,2.237646053779611e-05,0.032399513945905775,-0.4032220113621629,0.01475879295995997,1.0,0.0,2.237646053779611e-05,0.032399513945905775
MountainCar-v0,29,5,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,6,5.229150318992607,25.0,0.3964605503720774,6.8203384585176625,0.016131210572010057,1.0,0.0,2.272624374039237e-05,0.03544311249352648,6.126563001277047,0.41677765814121787,0.6,0.4,2.2083977097824395e-05,0.03689108072096714,6.739682405657613,0.016131210572010057,1.0,0.0,2.272624374039237e-05,0.03544311249352648,6.8203384585176625,0.016131210572010057,1.0,0.0,2.272624374039237e-05,0.03544311249352648
MountainCar-v0,29,7,1.8041173130623096,25.0,0.46529474749663546,3.6449548941602785,0.01635769937689852,1.0,0.0,2.2433788036341314e-05,0.03595162016135063,5.1019065232517455,0.4173836737727954,0.6000000000000001,0.3999999999999999,2.409332913902569e-05,0.03820206031040708,3.563166397275786,0.01635769937689852,1.0,0.0,2.2433788036341314e-05,0.03595162016135063,3.6449548941602785,0.01635769937689852,1.0,0.0,2.2433788036341314e-05,0.03595162016135063
MountainCar-v0,29,8,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,9,1.213764355078687,25.0,0.4767294846013782,2.17358040543431,0.015786742071963244,1.0,0.0,2.2193032769216572e-05,0.03468710624402114,4.392190732993991,0.42276215891515556,0.5942857142857143,0.40571428571428564,2.393179381313236e-05,0.03745870855636602,2.094646695074494,0.015786742071963244,1.0,0.0,2.2193032769216572e-05,0.03468710624402114,2.17358040543431,0.015786742071963244,1.0,0.0,2.2193032769216572e-05,0.03468710624402114
MountainCar-v0,29,10,2.2409904828862417,25.0,0.45563623763426925,4.184190021714358,0.016431457389287845,1.0,0.0,2.2251746287887977e-05,0.03611876315329943,5.138316905876776,0.3941990917531002,0.6228571428571429,0.37714285714285717,2.3286096241270206e-05,0.037488768534028785,4.102032734767919,0.016431457389287845,1.0,0.0,2.2251746287887977e-05,0.03611876315329943,4.184190021714358,0.016431457389287845,1.0,0.0,2.2251746287887977e-05,0.03611876315329943
MountainCar-v0,29,11,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,12,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,13,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,14,1.1469648594313433,25.0,0.4777335444713074,3.267676887868195,0.016479531541203584,1.0,0.0,2.204616219344286e-05,0.036229249430346756,4.3184549094190565,0.40573280015298957,0.6114285714285714,0.38857142857142857,2.3219033292053602e-05,0.03772359847827703,3.1852792301621773,0.016479531541203584,1.0,0.0,2.204616219344286e-05,0.036229249430346756,3.267676887868195,0.016479531541203584,1.0,0.0,2.204616219344286e-05,0.036229249430346756
MountainCar-v0,29,15,4.321011697405518,25.0,0.414435209286773,4.756153572826259,0.015324829803764756,1.0,0.0,2.0096019385009388e-05,0.03369791477485485,3.8731175903198967,0.4266659745764772,0.5885714285714285,0.4114285714285715,1.874562871340565e-05,0.03352764026266337,4.679529423807435,0.015324829803764756,1.0,0.0,2.0096019385009388e-05,0.03369791477485485,4.756153572826259,0.015324829803764756,1.0,0.0,2.0096019385009388e-05,0.03369791477485485
MountainCar-v0,29,16,4.069974925009162,25.0,0.41969438552060795,7.300041824036974,0.01685867634330223,1.0,0.0,2.4116085314783566e-05,0.03703499480174213,4.947719815633647,0.4407340688957567,0.5771428571428572,0.4228571428571428,2.3794138227285324e-05,0.0393034954062123,7.2157484423204625,0.01685867634330223,1.0,0.0,2.4116085314783566e-05,0.03703499480174213,7.300041824036974,0.01685867634330223,1.0,0.0,2.4116085314783566e-05,0.03703499480174213
MountainCar-v0,29,17,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,18,3.4254923428481114,25.0,0.43236441959148514,5.214246667604178,0.015937616066139308,1.0,0.0,2.1154602392276138e-05,0.03504084277111355,4.635979395204572,0.4220869543745659,0.5942857142857142,0.4057142857142857,2.097420513562583e-05,0.036010833375989246,5.134558587273482,0.015937616066139308,1.0,0.0,2.1154602392276138e-05,0.03504084277111355,5.214246667604178,0.015937616066139308,1.0,0.0,2.1154602392276138e-05,0.03504084277111355
MountainCar-v0,29,19,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,20,1.459935120930521,25.0,0.47136233595907634,3.7968377880470725,0.016531291990073402,1.0,0.0,2.2098503180718342e-05,0.03634334214361701,3.7849697680782572,0.39972754349128486,0.6171428571428571,0.38285714285714284,2.261231496725145e-05,0.03708778247645335,3.7141813280967053,0.016531291990073402,1.0,0.0,2.2098503180718342e-05,0.03634334214361701,3.7968377880470725,0.016531291990073402,1.0,0.0,2.2098503180718342e-05,0.03634334214361701
MountainCar-v0,29,21,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,22,11.659830520972246,25.0,0.26960809499653066,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,8.372648225268215,0.5269698948687633,0.49142857142857144,0.5085714285714286,2.517105779725666e-05,0.04043799518879267,12.895705645713802,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558,12.970422783564375,0.014943427570114689,1.0,0.0,3.7288929289022476e-05,0.03254470252400558
MountainCar-v0,29,23,1.7521756597946863,25.0,0.4650747637952164,3.8621190237547594,0.01656877383528796,1.0,0.0,2.2069214100400455e-05,0.03642715582774389,4.389675458878548,0.3941067077513114,0.6228571428571429,0.37714285714285717,2.2929405669912024e-05,0.03728981191798881,3.7792751545783196,0.01656877383528796,1.0,0.0,2.2069214100400455e-05,0.03642715582774389,3.8621190237547594,0.01656877383528796,1.0,0.0,2.2069214100400455e-05,0.03642715582774389
Acrobot-v1,17,0,-42.75839001066046,25.0,0.8902665409935243,-37.61026822917579,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945,-33.71189654064343,0.7148782078017213,0.36,0.6399999999999999,0.0002260350015630769,0.1623776173093703,-38.00747206284765,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945,-37.61026822917579,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945
Acrobot-v1,17,1,-42.75839001066046,25.0,0.8902665409935243,-37.61026822917579,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945,-33.71189654064343,0.7148782078017213,0.36,0.6399999999999999,0.0002260350015630769,0.1623776173093703,-38.00747206284765,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945,-37.61026822917579,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945
Acrobot-v1,17,2,-39.7496603959284,25.0,1.0258322925962644,-34.74285972471711,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798,-31.58789219495886,0.7373186533626764,0.33714285714285713,0.6628571428571428,0.00022337722181677147,0.16149887273555413,-35.185126218868525,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798,-34.74285972471711,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798
Acrobot-v1,17,3,-39.7496603959284,25.0,1.0258322925962644,-34.74285972471711,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798,-31.58789219495886,0.7373186533626764,0.33714285714285713,0.6628571428571428,0.00022337722181677147,0.16149887273555413,-35.185126218868525,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798,-34.74285972471711,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798
Acrobot-v1,17,4,-42.394360860903696,25.0,0.4641265947056084,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-35.69931230769787,0.7044000176704311,0.3714285714285714,0.6285714285714286,0.00022652061049252247,0.1644809427001388,-11.262862625559265,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647
Acrobot-v1,17,5,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,6,-43.501613376431735,25.0,1.0497351983062333,-35.09231895570046,0.0929161037334347,1.0,0.0,0.0005251063047799639,0.19714500732265555,-33.852514431097624,0.6749345935086617,0.4,0.6,0.0002165913106317981,0.1626708067191275,-35.55689947436764,0.0929161037334347,1.0,0.0,0.0005251063047799639,0.19714500732265555,-35.09231895570046,0.0929161037334347,1.0,0.0,0.0005251063047799639,0.19714500732265555
Acrobot-v1,17,7,-38.93410054853696,25.0,4.4200806173165486,-36.06931201586161,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316,-34.543644548213855,0.7020639394854252,0.37142857142857144,0.6285714285714286,0.00021349689480594598,0.1595211905678871,-36.47983749827886,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316,-36.06931201586161,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316
Acrobot-v1,17,8,-43.72254989339281,25.0,1.0364954991655098,-25.19810757115829,0.09409535160109823,1.0,0.0,0.0005969962875731822,0.1984875140011395,-32.51260751418142,0.7344280322147086,0.34285714285714286,0.657142857142857,0.00023219835358376635,0.16761686276262555,-25.66858432916378,0.09409535160109823,1.0,0.0,0.0005969962875731822,0.1984875140011395,-25.19810757115829,0.09409535160109823,1.0,0.0,0.0005969962875731822,0.1984875140011395
Acrobot-v1,17,9,-42.394360860903696,25.0,0.4641265947056084,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-35.69931230769787,0.7044000176704311,0.3714285714285714,0.6285714285714286,0.00022652061049252247,0.1644809427001388,-11.262862625559265,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647
Acrobot-v1,17,10,-41.856334234204354,25.0,2.206876319847932,-38.72205271555863,0.08853564676047036,1.0,0.0,0.00048048809991237606,0.1882038710248252,-33.00912981621059,0.6582433736962484,0.41714285714285715,0.5828571428571429,0.00023163087426462985,0.16340707521108552,-39.16473094936099,0.08853564676047036,1.0,0.0,0.00048048809991237606,0.1882038710248252,-38.72205271555863,0.08853564676047036,1.0,0.0,0.00048048809991237606,0.1882038710248252
Acrobot-v1,17,11,-43.37314573514307,25.0,0.30281314723123076,-22.442478460478625,0.08777928556816317,1.0,0.0,0.0004115593932285139,0.18774846760518898,-34.08729421907798,0.6696282738588387,0.4057142857142857,0.5942857142857142,0.00022550918899306237,0.16341885791373323,-22.881374888319442,0.08777928556816317,1.0,0.0,0.0004115593932285139,0.18774846760518898,-22.442478460478625,0.08777928556816317,1.0,0.0,0.0004115593932285139,0.18774846760518898
Acrobot-v1,17,12,-42.394360860903696,25.0,0.4641265947056084,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-35.69931230769787,0.7044000176704311,0.3714285714285714,0.6285714285714286,0.00022652061049252247,0.1644809427001388,-11.262862625559265,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647
Acrobot-v1,17,13,-42.96850564828128,25.0,0.43810819549525765,-37.92458592439317,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438,-33.76516821530935,0.7366673895192842,0.33714285714285713,0.6628571428571428,0.0002150708301343863,0.16019928893570293,-38.36510889982383,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438,-37.92458592439317,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438
Acrobot-v1,17,14,-39.534362895519735,25.0,1.0767761309745398,-36.97536208954165,0.08801759773980322,1.0,0.0,0.00043850413563637327,0.18779903256602723,-19.89463288783234,0.6947175142158108,0.37714285714285717,0.6228571428571429,0.00021925612521407156,0.15579182745990092,-37.41545007824067,0.08801759773980322,1.0,0.0,0.00043850413563637327,0.18779903256602723,-36.97536208954165,0.08801759773980322,1.0,0.0,0.00043850413563637327,0.18779903256602723
Acrobot-v1,17,15,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,16,-39.04198816260437,25.0,3.823621181717714,-36.11614372423849,0.07545062757381465,1.0,0.0,0.0003034051335347914,0.16227419223452513,-34.23609361396058,0.7191036552031238,0.3542857142857143,0.6457142857142857,0.00022694352092490243,0.15905293626986416,-36.493396862107566,0.07545062757381465,1.0,0.0,0.0003034051335347914,0.16227419223452513,-36.11614372423849,0.07545062757381465,1.0,0.0,0.0003034051335347914,0.16227419223452513
Acrobot-v1,17,17,-43.32627570518946,25.0,0.8418388978641557,-21.50823189469444,0.09211655567540665,1.0,0.0,0.0005319629952677258,0.19524633714058853,-34.236649256702115,0.6933533640802839,0.38285714285714284,0.6171428571428571,0.00022840745290119674,0.16529610514270485,-21.968814673071474,0.09211655567540665,1.0,0.0,0.0005319629952677258,0.19524633714058853,-21.50823189469444,0.09211655567540665,1.0,0.0,0.0005319629952677258,0.19524633714058853
Acrobot-v1,17,18,-38.93410054853696,25.0,4.4200806173165486,-36.06931201586161,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316,-34.543644548213855,0.7020639394854252,0.37142857142857144,0.6285714285714286,0.00021349689480594598,0.1595211905678871,-36.47983749827886,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316,-36.06931201586161,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316
Acrobot-v1,17,19,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,20,-40.76624759418327,25.0,1.8839002681900938,-32.5382575925388,0.09547614845642036,1.0,0.0,0.0005987080407241072,0.20152552029028337,-34.40489533387852,0.6873018732878947,0.38857142857142857,0.6114285714285714,0.00024146289935953944,0.16431466369877082,-33.0156383348209,0.09547614845642036,1.0,0.0,0.0005987080407241072,0.20152552029028337,-32.5382575925388,0.09547614845642036,1.0,0.0,0.0005987080407241072,0.20152552029028337
Acrobot-v1,17,21,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,22,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
