benchmark,seed,candidate_id,start_state,true_return,recent_only_proxy,naive_memory_proxy,repaired_memory_proxy,oracle_memory_proxy,risk,entropy,catastrophe,illegal
FrozenLake-v1,29,17,0,0.024260640834448902,0.024260640834448902,7.756816773268576,2.7711255529436194,0.024260640834448902,0.8239654992023221,0.47772665676280984,0.8239654992023221,0.0
FrozenLake-v1,29,18,0,0.0188324322975843,0.0188324322975843,7.629363721547792,2.7179450048923006,0.0188324322975843,0.8100354021983296,0.4972361667071034,0.8100354021983296,0.0
FrozenLake-v1,29,19,0,0.016536589015394555,0.016536589015394555,7.758747786223339,2.790616864291238,0.016536589015394555,0.8183746697186464,0.48730001205309037,0.8183746697186464,0.0
FrozenLake-v1,29,20,0,0.011193027570160444,0.011193027570160444,2.820072359288298,-1.0168298306741745,0.011193027570160444,0.7750652653509804,0.5828842073830781,0.7750652653509804,0.0
FrozenLake-v1,29,21,0,0.013480875174674143,0.013480875174674143,2.2586938085908197,-1.445922797288352,0.013480875174674143,0.77008393120368,0.5841276479374081,0.77008393120368,0.0
FrozenLake-v1,29,22,0,0.02508555272826494,0.02508555272826494,7.756610545295122,2.7714668648046645,0.02508555272826494,0.8243542135680914,0.47140609234906916,0.8243542135680914,0.0
FrozenLake-v1,29,23,0,0.02473718911173972,0.02473718911173972,7.756697636199253,2.778522557586954,0.02473718911173972,0.8221516752443144,0.477254294058463,0.8221516752443144,0.0
FrozenLake-v1,29,24,0,0.016054678062542946,0.016054678062542946,7.630058160106552,2.724148876814537,0.016054678062542946,0.8082674910512311,0.5001287422609632,0.8082674910512311,0.0
FrozenLake-v1,29,25,0,0.014613489976216544,0.014613489976216544,7.759228560983134,2.7985051750221026,0.014613489976216544,0.8158093995719816,0.49520924490573837,0.8158093995719816,0.0
FrozenLake-v1,29,26,0,0.012941699353277419,0.012941699353277419,7.759646508638869,2.834744062482704,0.012941699353277419,0.8062628831332079,0.5016998392207154,0.8062628831332079,0.0
FrozenLake-v1,29,27,0,0.024504364782695295,0.024504364782695295,7.756755842281514,2.7805117982129333,0.024504364782695295,0.8216059143180904,0.4779003043215192,0.8216059143180904,0.0
FrozenLake-v1,29,28,0,0.02059314924462311,0.02059314924462311,7.757733646166033,2.9339643824407813,0.02059314924462311,0.7752098632037208,0.585005705086954,0.7752098632037208,0.0
FrozenLake-v1,29,29,0,0.00909807370848376,0.00909807370848376,2.2597895089573674,-1.4320330707265012,0.00909807370848376,0.7652600331726988,0.6021471998109895,0.7652600331726988,0.0
FrozenLake-v1,29,30,0,0.020333008673947574,0.020333008673947574,7.757798681308701,2.790963001762604,0.020333008673947574,0.8189187705696002,0.47889154246915244,0.8189187705696002,0.0
FrozenLake-v1,29,31,0,0.01820029696647708,0.01820029696647708,7.758331859235569,2.7862288100040664,0.01820029696647708,0.8194865673669001,0.48710155770027935,0.8194865673669001,0.0
FrozenLake-v1,29,32,0,0.009344590687553842,0.009344590687553842,7.6317356819503,2.8070116709119297,0.009344590687553842,0.7847897110461602,0.5369564953372641,0.7847897110461602,0.0
FrozenLake-v1,29,33,0,0.01912087041252682,0.01912087041252682,7.758101715874057,2.7600388994164518,0.01912087041252682,0.8268553824622532,0.4761503917209529,0.8268553824622532,0.0
FrozenLake-v1,29,34,0,0.016683620980896183,0.016683620980896183,7.758711028231964,2.8288806979369268,0.016683620980896183,0.8090021267799832,0.48472113908297043,0.8090021267799832,0.0
FrozenLake-v1,29,35,0,0.020797221101141773,0.020797221101141773,7.757682628201903,2.8130995160617056,0.020797221101141773,0.8133259584225287,0.47967399009976586,0.8133259584225287,0.0
FrozenLake-v1,29,36,0,0.021275274225940867,0.021275274225940867,7.757563114920703,2.7623615383385522,0.021275274225940867,0.8258471156184061,0.4818518198985806,0.8258471156184061,0.0
FrozenLake-v1,29,37,0,0.018476633217185956,0.018476633217185956,7.758262775172891,2.783308162590381,0.018476633217185956,0.8204026638942342,0.4846224287147755,0.8204026638942342,0.0
FrozenLake-v1,29,38,0,0.01622987899884614,0.01622987899884614,2.5384535020329517,-1.275959416803808,0.01622987899884614,0.7881750628951657,0.5242264754975863,0.7881750628951657,0.0
FrozenLake-v1,29,39,0,0.007907580886559537,0.007907580886559537,7.760905038255548,2.9055039067640545,0.007907580886559537,0.7859953411132765,0.5360675852152993,0.7859953411132765,0.0
FrozenLake-v1,29,40,0,0.015440609200022404,0.015440609200022404,7.759021781177182,2.814282332345346,0.015440609200022404,0.8123219816194093,0.4891176265292251,0.8123219816194093,0.0
FrozenLake-v1,29,41,0,0.013213593484328053,0.013213593484328053,7.759578535106106,2.807568401465442,0.013213593484328053,0.813844491621473,0.4911972627680551,0.813844491621473,0.0
FrozenLake-v1,29,42,0,0.017703952059971047,0.017703952059971047,7.758455945462195,2.8158422083283328,0.017703952059971047,0.8107266349940315,0.5051893282576391,0.8107266349940315,0.0
FrozenLake-v1,29,43,0,0.02177616515943855,0.02177616515943855,7.757437892187329,2.863133346270185,0.02177616515943855,0.7980371243790366,0.516745676651397,0.7980371243790366,0.0
FrozenLake-v1,29,44,0,0.012129909589610608,0.012129909589610608,7.7598494560797855,2.7877661274250656,0.012129909589610608,0.8178625184764351,0.5036311515031483,0.8178625184764351,0.0
FrozenLake-v1,29,45,0,0.022350819525665953,0.022350819525665953,7.757294228595772,2.789058667446327,0.022350819525665953,0.8194513283658659,0.47813855290653434,0.8194513283658659,0.0
FrozenLake-v1,29,46,0,0.019487884301850906,0.019487884301850906,7.758009962401726,2.7906155905231635,0.019487884301850906,0.8188910469992047,0.48041922753922744,0.8188910469992047,0.0
FrozenLake-v1,29,47,0,0.013904036791007227,0.013904036791007227,7.759405924279436,2.8201337389605055,0.013904036791007227,0.8098793778804633,0.50218098766464,0.8098793778804633,0.0
FrozenLake-v1,29,48,0,0.020180982925064487,0.020180982925064487,7.757836687745922,2.797627537028816,0.020180982925064487,0.8159434194337325,0.49634777339334857,0.8159434194337325,0.0
FrozenLake-v1,29,49,0,0.011875037125088469,0.011875037125088469,7.7599131741959155,2.8426340958473673,0.011875037125088469,0.8025985126737141,0.5242580007984232,0.8025985126737141,0.0
FrozenLake-v1,29,50,0,0.016546807673076706,0.016546807673076706,7.629935127703918,2.807686827473472,0.016546807673076706,0.7828708025819243,0.5602914196552702,0.7828708025819243,0.0
FrozenLake-v1,29,51,0,0.018623302129078874,0.018623302129078874,7.758226107944918,2.87668293602662,0.018623302129078874,0.7930675961248825,0.5378407541853351,0.7930675961248825,0.0
FrozenLake-v1,29,52,0,0.017134928125948853,0.017134928125948853,7.758598201445701,2.792995592183966,0.017134928125948853,0.8175288577158039,0.4906484124485625,0.8175288577158039,0.0
FrozenLake-v1,29,53,0,0.02215865507083752,0.02215865507083752,7.757342269709479,2.773987307283323,0.02215865507083752,0.8230368772305876,0.48056910192025654,0.8230368772305876,0.0
FrozenLake-v1,29,54,0,0.00910826464528092,0.00910826464528092,7.760604867315868,2.8688846152222323,0.00910826464528092,0.7949582601899887,0.5386263026652112,0.7949582601899887,0.0
FrozenLake-v1,29,55,0,0.02021674964539874,0.02021674964539874,7.757827746065838,2.791999962499379,0.02021674964539874,0.8184895650851964,0.4811577464719532,0.8184895650851964,0.0
FrozenLake-v1,29,56,0,0.024061664104392116,0.024061664104392116,7.7568665174510905,2.777813935424032,0.024061664104392116,0.8222308439483446,0.47856078521446777,0.8222308439483446,0.0
FrozenLake-v1,29,57,0,0.01212990958961061,0.01212990958961061,7.7598494560797855,2.7877661274250656,0.01212990958961061,0.8178625184764351,0.5036311515031483,0.8178625184764351,0.0
FrozenLake-v1,29,58,0,0.023418574908240765,0.023418574908240765,7.757027289750128,2.846078451523176,0.023418574908240765,0.801792696392869,0.5235210322903289,0.801792696392869,0.0
FrozenLake-v1,29,59,0,0.024170588234934266,0.024170588234934266,7.7568392864184545,2.8595681101603083,0.024170588234934266,0.7977576302461534,0.5323563854560943,0.7977576302461534,0.0
FrozenLake-v1,29,60,0,0.01600946596731762,0.01600946596731762,7.630069463130358,2.6994330540753824,0.01600946596731762,0.8149436291546729,0.49349964334558694,0.8149436291546729,0.0
FrozenLake-v1,29,61,0,0.016336853533138154,0.016336853533138154,7.758797720093904,2.7845989523537122,0.016336853533138154,0.8198391079869236,0.4878338749344798,0.8198391079869236,0.0
FrozenLake-v1,29,62,0,0.025360220827661928,0.025360220827661928,7.756541878270273,2.823476320017269,0.025360220827661928,0.8083585612110699,0.5113166064006739,0.8083585612110699,0.0
FrozenLake-v1,29,63,0,0.017580402510981374,0.017580402510981374,7.758486832849442,2.8495972255611743,0.017580402510981374,0.799864411944582,0.5375022448074939,0.799864411944582,0.0
FrozenLake-v1,29,64,0,0.020576933944661518,0.020576933944661518,7.757737699991023,2.9872899746068073,0.020576933944661518,0.7587826160189811,0.6262836936633962,0.7587826160189811,0.0
FrozenLake-v1,29,65,0,0.012259639715283587,0.012259639715283587,7.759817023548367,2.83212010827142,0.012259639715283587,0.8077290848377486,0.49089699719778657,0.8077290848377486,0.0
FrozenLake-v1,29,66,0,0.020753051932356676,0.020753051932356676,7.757693670494099,2.864500188729007,0.020753051932356676,0.795674512778618,0.5436910231275712,0.795674512778618,0.0
FrozenLake-v1,29,67,0,0.013942889336236927,0.013942889336236927,7.7593962111431285,2.788833628218911,0.013942889336236927,0.8181117021165135,0.49675036698928504,0.8181117021165135,0.0
FrozenLake-v1,29,68,0,0.011074908422733018,0.011074908422733018,7.760113206371505,2.8131103720063146,0.011074908422733018,0.8118927063896598,0.4987478307226545,0.8118927063896598,0.0
FrozenLake-v1,29,69,0,0.02473718911173972,0.02473718911173972,7.756697636199253,2.782108344166205,0.02473718911173972,0.8212456159667875,0.47738246249465327,0.8212456159667875,0.0
FrozenLake-v1,29,70,0,0.022462057018999546,0.022462057018999546,7.7572664192224385,2.8421470671381233,0.022462057018999546,0.8029574460590034,0.5210956513587112,0.8029574460590034,0.0
FrozenLake-v1,29,71,0,0.012975002996447247,0.012975002996447247,2.2588202766353764,-1.507370172431319,0.012975002996447247,0.7874867152134949,0.556915111616434,0.7874867152134949,0.0
FrozenLake-v1,29,72,0,0.02450436478269529,0.02450436478269529,7.756755842281514,2.784907257126041,0.02450436478269529,0.820447552044586,0.4786936049245521,0.820447552044586,0.0
FrozenLake-v1,29,73,0,0.020601265133875227,0.020601265133875227,7.75773161719372,2.7790311015298457,0.020601265133875227,0.8220007402405005,0.47757161429967626,0.8220007402405005,0.0
FrozenLake-v1,29,74,0,0.018200296966477084,0.018200296966477084,7.758331859235569,2.78985741870588,0.018200296966477084,0.8186127105604045,0.4866576194475073,0.8186127105604045,0.0
FrozenLake-v1,29,75,0,0.01387401255339008,0.01387401255339008,7.7594134303388405,2.8931230936492414,0.01387401255339008,0.7868444054679496,0.566016104202368,0.7868444054679496,0.0
FrozenLake-v1,29,76,0,0.02121865416090089,0.02121865416090089,7.757577269936963,2.792790525305805,0.02121865416090089,0.8185124335267814,0.47821762456273226,0.8185124335267814,0.0
FrozenLake-v1,29,77,0,0.02588983609045084,0.02588983609045084,7.756409474454576,2.7692798067849087,0.02588983609045084,0.8249240406394214,0.47109859146385463,0.8249240406394214,0.0
FrozenLake-v1,29,78,0,0.017868118787266064,0.017868118787266064,7.758414903780372,2.7771070744241833,0.017868118787266064,0.82220015114325,0.48132622594855823,0.82220015114325,0.0
FrozenLake-v1,29,79,0,0.014279084638068944,0.014279084638068944,7.759312162317671,2.7730868185188315,0.014279084638068944,0.8223932965007738,0.4921518075327468,0.8223932965007738,0.0
FrozenLake-v1,29,80,0,0.020139652799583553,0.020139652799583553,7.757847020277293,2.788165956774818,0.020139652799583553,0.8195225644198724,0.4801644410914781,0.8195225644198724,0.0
FrozenLake-v1,29,81,0,0.01858386119332752,0.01858386119332752,2.5378650064843313,-1.3876392280698124,0.01858386119332752,0.8180035496722239,0.4987793560234919,0.8180035496722239,0.0
FrozenLake-v1,29,82,0,0.024282624508212575,0.024282624508212575,7.756811277350135,2.773158098534935,0.024282624508212575,0.8233886402327093,0.4786429577199284,0.8233886402327093,0.0
FrozenLake-v1,29,83,0,0.004094616600982112,0.004094616600982112,2.5414873176324178,-1.233798050895993,0.004094616600982112,0.7751005911189113,0.5580148794882611,0.7751005911189113,0.0
FrozenLake-v1,29,84,0,0.0028515848855215414,0.0028515848855215414,2.541798075561283,-1.1144080789653426,0.0028515848855215414,0.7432669266622776,0.5844971658078764,0.7432669266622776,0.0
FrozenLake-v1,29,85,0,0.018444942023308458,0.018444942023308458,7.758270697971361,2.789410020459875,0.018444942023308458,0.819224261980585,0.47999492799845206,0.819224261980585,0.0
FrozenLake-v1,29,86,0,0.012832860034505088,0.012832860034505088,2.539302756774037,-1.3547529650319123,0.012832860034505088,0.8090000272499352,0.5092054448610063,0.8090000272499352,0.0
FrozenLake-v1,29,87,0,0.017333069337126823,0.017333069337126823,7.758548666142906,2.7859026346508458,0.017333069337126823,0.8192762437683565,0.49099312352492924,0.8192762437683565,0.0
FrozenLake-v1,29,88,0,0.022515140042347025,0.022515140042347025,7.757253148466601,2.7710274091720715,0.022515140042347025,0.8237235946723142,0.48127919640140765,0.8237235946723142,0.0
FrozenLake-v1,29,89,0,0.015581343475724386,0.015581343475724386,7.758986597608257,2.7780262847259087,0.015581343475724386,0.8212780839699277,0.4905564205871033,0.8212780839699277,0.0
FrozenLake-v1,29,90,0,0.013419168748681978,0.013419168748681978,7.759527141290018,2.7841846188497894,0.013419168748681978,0.8200007935259636,0.48705917942702304,0.8200007935259636,0.0
FrozenLake-v1,29,91,0,0.025551586550038877,0.025551586550038877,7.756494036839678,2.867053877854991,0.025551586550038877,0.7958459935639154,0.5328923155703256,0.7958459935639154,0.0
FrozenLake-v1,29,92,0,0.015438123931692888,0.015438123931692888,7.759022402494265,2.861536488965781,0.015438123931692888,0.7970368091510477,0.5354060707059292,0.7970368091510477,0.0
FrozenLake-v1,29,93,0,0.012465102934242831,0.012465102934242831,7.759765657743627,3.0373980466034687,0.012465102934242831,0.7478695125398035,0.6047648333968926,0.7478695125398035,0.0
FrozenLake-v1,29,94,0,0.021167583707168643,0.021167583707168643,7.757590037550396,2.7822158907482253,0.021167583707168643,0.8210496555152352,0.479636779908614,0.8210496555152352,0.0
FrozenLake-v1,29,95,0,0.013522147012149781,0.013522147012149781,7.759501396724151,2.843369988727576,0.013522147012149781,0.8030225772334556,0.5161508304011748,0.8030225772334556,0.0
FrozenLake-v1,29,96,0,0.022752267614869003,0.022752267614869003,7.757193866573471,2.7798622659621213,0.022752267614869003,0.8215984096018148,0.480165474707899,0.8215984096018148,0.0
FrozenLake-v1,29,97,0,0.010906071972238402,0.010906071972238402,2.820144098187779,-1.040989228051391,0.010906071972238402,0.7812988402529698,0.5803011999472745,0.7812988402529698,0.0
FrozenLake-v1,29,98,0,0.013804950068410678,0.013804950068410678,7.759430695960085,2.8728010139980045,0.013804950068410678,0.7940559065152967,0.5376030224085309,0.7940559065152967,0.0
FrozenLake-v1,29,99,0,0.01937118333774966,0.01937118333774966,7.758039137642751,2.850114422307054,0.01937118333774966,0.8005604813106031,0.5264973307742811,0.8005604813106031,0.0
FrozenLake-v1,29,100,0,0.02473718911173972,0.02473718911173972,7.756697636199253,2.7756004503588234,0.02473718911173972,0.8228578216240193,0.47757936642283283,0.8228578216240193,0.0
FrozenLake-v1,29,101,0,0.02424718117659247,0.02424718117659247,7.7568201381830395,2.7807324868907637,0.02424718117659247,0.8215746186879553,0.477581950463885,0.8215746186879553,0.0
FrozenLake-v1,29,102,0,0.011930586753993548,0.011930586753993548,3.100162932890515,-0.8665148883776238,0.011930586753993548,0.7956933180416913,0.5541935995802315,0.7956933180416913,0.0
FrozenLake-v1,29,103,0,0.02299004913280159,0.02299004913280159,7.757134421193988,2.785139748135297,0.02299004913280159,0.8204742762802217,0.4775623117518883,0.8204742762802217,0.0
FrozenLake-v1,29,104,0,0.01711439717320165,0.01711439717320165,7.629793230328888,2.8003386031000757,0.01711439717320165,0.7848361563135163,0.5585807844786977,0.7848361563135163,0.0
FrozenLake-v1,29,105,0,0.01548987622828301,0.01548987622828301,7.759009464420117,2.802401863852442,0.01548987622828301,0.8146211524834251,0.4980635766520254,0.8146211524834251,0.0
FrozenLake-v1,29,106,0,0.020139652799583553,0.020139652799583553,7.757847020277293,2.776108916273261,0.020139652799583553,0.8225655849221728,0.47978096939932807,0.8225655849221728,0.0
FrozenLake-v1,29,107,0,0.01867881636797683,0.01867881636797683,7.758212229385194,2.808206678668862,0.01867881636797683,0.814334046353142,0.4825422756677349,0.814334046353142,0.0
FrozenLake-v1,29,108,0,0.018530004085502687,0.018530004085502687,7.758249432455813,2.7798944583650917,0.018530004085502687,0.8215147395396789,0.48117376752647684,0.8215147395396789,0.0
FrozenLake-v1,29,109,0,0.019971353146194144,0.019971353146194144,7.75788909519064,2.801976599877099,0.019971353146194144,0.8159695524100389,0.48150245754832,0.8159695524100389,0.0
FrozenLake-v1,29,110,0,0.023555948752817926,0.023555948752817926,7.7569929462889835,2.778735846729775,0.023555948752817926,0.8218232688683946,0.48092208192799013,0.8218232688683946,0.0
FrozenLake-v1,29,111,0,0.014034408932855354,0.014034408932855354,2.5390023695494497,-1.3357050771548538,0.014034408932855354,0.8035397052661017,0.5185167783885914,0.8035397052661017,0.0
FrozenLake-v1,29,112,0,0.011939515464161632,0.011939515464161632,7.759897054611148,2.8135672735397588,0.011939515464161632,0.8116785561388093,0.5000801622891816,0.8116785561388093,0.0
FrozenLake-v1,29,113,0,0.013350468211357488,0.013350468211357488,7.759544316424349,2.7624978202998363,0.013350468211357488,0.8259151793506742,0.4804900302640587,0.8259151793506742,0.0
FrozenLake-v1,29,114,0,0.0194009309933352,0.0194009309933352,7.629221596873854,2.7015374609377742,0.0194009309933352,0.8143241918762686,0.49474411751633823,0.8143241918762686,0.0
FrozenLake-v1,29,115,0,0.0010231224998130456,0.0010231224998130456,2.261808246759535,-0.9347514029646649,0.0010231224998130456,0.6336860708763882,0.6988611378890092,0.6336860708763882,0.0
FrozenLake-v1,29,116,0,0.011513694668029553,0.011513694668029553,7.63119340595518,2.7881894216194323,0.011513694668029553,0.7900264100873641,0.5298746724295385,0.7900264100873641,0.0
FrozenLake-v1,29,117,0,0.01653658901539455,0.01653658901539455,7.758747786223339,2.7875711087650523,0.01653658901539455,0.8191354884303402,0.48730828098445744,0.8191354884303402,0.0
FrozenLake-v1,29,118,0,0.018146749729705973,0.018146749729705973,7.758345246044762,2.7861818852892206,0.018146749729705973,0.8196438446578781,0.48516094287005906,0.8196438446578781,0.0
FrozenLake-v1,29,119,0,0.022070754501207192,0.022070754501207192,7.757364244851886,2.7885876175520106,0.022070754501207192,0.8195779282598435,0.478020720634553,0.8195779282598435,0.0
FrozenLake-v1,29,120,0,0.013635287256614476,0.013635287256614476,7.759473111663034,2.834890456130024,0.013635287256614476,0.8052390130767598,0.5148634611489563,0.8052390130767598,0.0
FrozenLake-v1,29,121,0,0.024504364782695295,0.024504364782695295,7.756755842281514,2.772204497383943,0.024504364782695295,0.823682739525338,0.4779003043215192,0.823682739525338,0.0
FrozenLake-v1,29,122,0,0.020864665159276694,0.020864665159276694,7.757665767187369,2.784876672717821,0.020864665159276694,0.8205206260660832,0.47782123266532106,0.8205206260660832,0.0
FrozenLake-v1,29,123,0,0.02450436478269529,0.02450436478269529,7.756755842281514,2.7899793080437076,0.02450436478269529,0.8192211682165207,0.47813855290653434,0.8192211682165207,0.0
FrozenLake-v1,29,124,0,0.011670266847978894,0.011670266847978894,7.631154262910193,2.7144589981086122,0.011670266847978894,0.8106707742228995,0.5003845623251333,0.8106707742228995,0.0
FrozenLake-v1,29,125,0,0.022376955877341877,0.022376955877341877,7.757287694507853,2.789779827570598,0.022376955877341877,0.8190414204468974,0.4812001247452096,0.8190414204468974,0.0
FrozenLake-v1,29,126,0,0.009308346851606437,0.009308346851606437,2.2597369406715866,-1.4693075954164412,0.009308346851606437,0.7756095416825581,0.588402168645998,0.7756095416825581,0.0
FrozenLake-v1,29,127,0,0.015328331128337208,0.015328331128337208,7.759049850695104,2.8121602507476484,0.015328331128337208,0.8126259462195798,0.4921383705192751,0.8126259462195798,0.0
FrozenLake-v1,29,128,0,0.014226616999960834,0.014226616999960834,7.759325279227198,2.780182035266969,0.014226616999960834,0.8206758114884727,0.49140088520297037,0.8206758114884727,0.0
FrozenLake-v1,29,129,0,0.01443817658491038,0.01443817658491038,7.7592723893309605,2.844967957492015,0.01443817658491038,0.8030159238833102,0.510912979188316,0.8030159238833102,0.0
FrozenLake-v1,29,130,0,0.015891223730614152,0.015891223730614152,7.758909127544534,2.8340489972152305,0.015891223730614152,0.8048741702672332,0.522532894991958,0.8048741702672332,0.0
FrozenLake-v1,29,131,0,0.01316818090762674,0.01316818090762674,7.759589888250281,2.7855848091136375,0.01316818090762674,0.8194713618301561,0.4894509678249619,0.8194713618301561,0.0
FrozenLake-v1,29,132,0,0.024072524770985326,0.024072524770985326,7.756863802284442,2.7882523682545006,0.024072524770985326,0.8196367787476565,0.4783535451220793,0.8196367787476565,0.0
FrozenLake-v1,29,133,0,0.01845879290894027,0.01845879290894027,7.758267235249953,2.879425752024482,0.01845879290894027,0.7924585218628206,0.5368190243532855,0.7924585218628206,0.0
FrozenLake-v1,29,134,0,0.013723803520841828,0.013723803520841828,7.759450982596977,2.9502029107744425,0.013723803520841828,0.7732177223661901,0.5574391551418252,0.7732177223661901,0.0
FrozenLake-v1,29,135,0,0.013950286599940331,0.013950286599940331,7.6305842579722025,2.728854390403428,0.013950286599940331,0.8068019196996487,0.5039846483190926,0.8068019196996487,0.0
FrozenLake-v1,29,136,0,0.012448147026523419,0.012448147026523419,7.759769896720558,2.8285189792359837,0.012448147026523419,0.8081724181971376,0.4969896491907211,0.8081724181971376,0.0
FrozenLake-v1,29,137,0,0.016837029105122477,0.016837029105122477,7.629862572345907,2.675004646424269,0.016837029105122477,0.8213514746853143,0.48948972844074506,0.8213514746853143,0.0
FrozenLake-v1,29,138,0,0.005233585685821009,0.005233585685821009,2.260755630963033,-1.4201902086758371,0.005233585685821009,0.7618547721576133,0.6080744731765813,0.7618547721576133,0.0
FrozenLake-v1,29,139,0,0.015107588069838557,0.015107588069838557,7.7591050364597285,2.926820601931038,0.015107588069838557,0.7782594819269258,0.5681567238100306,0.7782594819269258,0.0
FrozenLake-v1,29,140,0,0.02450436478269529,0.02450436478269529,7.756755842281514,2.782156554897548,0.02450436478269529,0.8211768565030606,0.47813855290653434,0.8211768565030606,0.0
FrozenLake-v1,29,141,0,0.021429214479213025,0.021429214479213025,7.757524629857385,2.785403426126208,0.021429214479213025,0.82020653025611,0.48025333210367455,0.82020653025611,0.0
FrozenLake-v1,29,142,0,0.013766579801785698,0.013766579801785698,7.630630184671741,2.840776395158602,0.013766579801785698,0.7742196419232067,0.5653416694877381,0.7742196419232067,0.0
FrozenLake-v1,29,143,0,0.0246712367882432,0.0246712367882432,7.756714124280127,2.7723019577870565,0.0246712367882432,0.8237284148572801,0.4769664318852454,0.8237284148572801,0.0
FrozenLake-v1,29,144,0,0.016689070143304133,0.016689070143304133,7.629899562086361,2.6975516200246754,0.016689070143304133,0.8153772038429713,0.493990094337299,0.8153772038429713,0.0
FrozenLake-v1,29,145,0,0.013352346553491965,0.013352346553491965,7.630733742983814,2.732085858942531,0.013352346553491965,0.8046580904206676,0.5217974769084953,0.8046580904206676,0.0
FrozenLake-v1,29,146,0,0.017112354694219446,0.017112354694219446,7.758603844803633,2.7938834965233688,0.017112354694219446,0.8178649569770021,0.4832074078345774,0.8178649569770021,0.0
FrozenLake-v1,29,147,0,0.02394062012399228,0.02394062012399228,7.75689677844619,2.7914374459017677,0.02394062012399228,0.818776050431792,0.47921299717604915,0.818776050431792,0.0
FrozenLake-v1,29,148,0,0.022022286954856893,0.022022286954856893,7.757376361738474,2.7717690798172376,0.022022286954856893,0.8234326318542445,0.48268646515844904,0.8234326318542445,0.0
FrozenLake-v1,29,149,0,0.018444942023308458,0.018444942023308458,7.758270697971361,2.769423195391918,0.018444942023308458,0.8242814348081963,0.4791887071901581,0.8242814348081963,0.0
FrozenLake-v1,29,150,0,0.014166150470507706,0.014166150470507706,7.630530292004561,2.720910061640761,0.014166150470507706,0.8077559617344675,0.5177451837303974,0.8077559617344675,0.0
FrozenLake-v1,29,151,0,0.022801596562361064,0.022801596562361064,7.757181534336598,2.7795940461845583,0.022801596562361064,0.821693139625875,0.4797964736456415,0.821693139625875,0.0
FrozenLake-v1,29,152,0,0.011531170157975825,0.011531170157975825,7.759999140937694,2.82508335003363,0.011531170157975825,0.8094397461062354,0.4915440410772636,0.8094397461062354,0.0
FrozenLake-v1,29,153,0,0.014636368653046688,0.014636368653046688,7.759222841313926,2.861066731405951,0.014636368653046688,0.7967973407908719,0.5401648407077053,0.7967973407908719,0.0
FrozenLake-v1,29,154,0,0.015139345509564205,0.015139345509564205,7.759097097099797,2.960402858270192,0.015139345509564205,0.7697913579693908,0.5691241887799836,0.7697913579693908,0.0
FrozenLake-v1,29,155,0,0.017981709179739784,0.017981709179739784,7.758386506182253,2.7882952255919706,0.017981709179739784,0.8191656270583985,0.48449270985395393,0.8191656270583985,0.0
FrozenLake-v1,29,156,0,0.010170491334232352,0.010170491334232352,2.539968348949105,-1.3555206922289522,0.010170491334232352,0.8091111044046712,0.5102835067879941,0.8091111044046712,0.0
FrozenLake-v1,29,157,0,0.016468561913985,0.016468561913985,7.758764792998692,2.784687827813718,0.016468561913985,0.8194921139222734,0.4921642109297973,0.8194921139222734,0.0
FrozenLake-v1,29,158,0,0.025881630263868527,0.025881630263868527,7.756411525911221,2.8731816790657665,0.025881630263868527,0.79446141112243,0.530927410754214,0.79446141112243,0.0
FrozenLake-v1,29,159,0,0.015141453336469622,0.015141453336469622,2.258278664050371,-1.4701315021237842,0.015141453336469622,0.7772315986964233,0.569521097485605,0.7772315986964233,0.0
FrozenLake-v1,31,0,0,0.007684444381338899,0.007684444381338899,7.507204917787503,2.7882887176433373,0.007684444381338899,0.7618581257816834,0.5719320077873307,0.7618581257816834,0.0
FrozenLake-v1,31,1,0,0.018121739806152202,0.018121739806152202,7.62954139467065,2.676122783998664,0.018121739806152202,0.8217189324903715,0.48086316579199984,0.8217189324903715,0.0
FrozenLake-v1,31,2,0,0.0168221341702975,0.0168221341702975,7.758676399934614,2.7842724498834235,0.0168221341702975,0.8199839909294542,0.486990443935034,0.8199839909294542,0.0
FrozenLake-v1,31,3,0,0.010604154269098913,0.010604154269098913,7.6314207910549126,2.7318616779666964,0.010604154269098913,0.805669080955681,0.5090648730277658,0.805669080955681,0.0
FrozenLake-v1,31,4,0,0.024262679018024425,0.024262679018024425,7.756816263722682,2.83964083228072,0.024262679018024425,0.8040630472238208,0.5147084186858234,0.8040630472238208,0.0
FrozenLake-v1,31,5,0,0.01548987622828301,0.01548987622828301,7.759009464420117,2.79375171014675,0.01548987622828301,0.81680876902826,0.49772920173986746,0.81680876902826,0.0
FrozenLake-v1,31,6,0,0.013704329930445265,0.013704329930445265,7.759455850994577,2.8121285249921657,0.013704329930445265,0.8127226782292103,0.49095436290914585,0.8127226782292103,0.0
FrozenLake-v1,31,7,0,0.009680890060933615,0.009680890060933615,7.7604617109619545,2.8830006204981746,0.009680890060933615,0.794609606156644,0.49622167219,0.794609606156644,0.0
FrozenLake-v1,31,8,0,0.013019325655122229,0.013019325655122229,2.2588091959707075,-1.5171189514617671,0.013019325655122229,0.7902648095869216,0.5523697834055715,0.7902648095869216,0.0
FrozenLake-v1,31,9,0,0.01972872222791512,0.01972872222791512,7.629139649065209,2.6918103975329344,0.01972872222791512,0.816805261230755,0.4940867374726523,0.816805261230755,0.0
