strategy,n,proxy_score,predicted_final,predicted_final_error,true_return,true_final,true_final_error,true_success,proxy_true_gap,hallucinated_rollout,mean_selected_action,retrieval_stale_rate,retrieval_precision,memory_gate,retrieval_disagreement,dropout_variance,diagnostic_risk,trial,seed,stale_fraction,regime
repaired_memory_bon,4,-4.302788222766409,2.15835926120283,3.84164073879717,-4.18,2.0,4.0,0.0,-0.12278822276640966,0.0,-0.25,0.13636363636363635,0.8636363636363636,0.6459863659746626,0.15833333333333333,0.0029599374001560686,0.3123860932991547,6,11347046,0.85,reverse
repaired_memory_bon,16,-2.2507338095185645,4.667201221078651,1.3327987789213491,-1.21,7.0,1.0,1.0,-1.0407338095185645,0.0,-0.875,0.4772727272727273,0.5227272727272727,0.4425509687486606,0.29722222222222217,0.004048775877123871,0.7865944784413503,6,11466722,0.85,reverse
repaired_memory_bon,64,-1.910581776521295,5.123227508198603,0.8767724918013968,-2.24,8.0,2.0,0.0,0.3294182234787053,0.0,-1.0,0.5340909090909091,0.46590909090909094,0.4016175742835152,0.325,0.005119243376038089,0.8820103163554424,6,11945426,0.85,reverse
base_bon,1,-1.1989392091948536,5.011060790805146,0.9889392091948537,-1.21,5.0,1.0,1.0,0.011060790805146326,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,7,1763584571,0.85,reverse
base_bon,4,-1.2254851071272048,7.015485107127205,1.0154851071272049,-1.21,7.0,1.0,1.0,-0.015485107127204856,0.0,-0.875,0.0,,0.0,0.0,0.0,0.0,7,1763614490,0.85,reverse
base_bon,16,-0.19327294896617558,6.013272948966176,0.01327294896617559,-0.18,6.0,0.0,1.0,-0.01327294896617559,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,7,1763734166,0.85,reverse
base_bon,64,-0.19327294896617558,6.013272948966176,0.01327294896617559,-0.18,6.0,0.0,1.0,-0.01327294896617559,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,7,1764212870,0.85,reverse
memory_bon,1,-10.446910863572946,-4.236910863572944,10.236910863572945,-1.21,5.0,1.0,1.0,-9.236910863572945,0.0,-0.625,0.9166666666666666,0.08333333333333333,0.86,0.2638888888888889,0.005655151380264121,1.248417372118725,7,1763584571,0.85,reverse
memory_bon,4,-2.2118564472669004,3.9981435527330995,2.0018564472669005,-13.21,-7.0,13.0,0.0,10.9981435527331,0.0,0.875,0.9027777777777777,0.09722222222222221,0.86,0.1423611111111111,0.007062429289683924,1.129888040365096,7,1763614490,0.85,reverse
memory_bon,16,-1.3865146396639252,4.853485360336075,1.1465146396639252,-14.24,-8.0,14.0,0.0,12.853485360336075,1.0,1.0,0.9166666666666666,0.08333333333333333,0.86,0.18154761904761904,0.016819937866602713,1.3000535401135183,7,1763734166,0.85,reverse
memory_bon,64,-1.3865146396639252,4.853485360336075,1.1465146396639252,-14.24,-8.0,14.0,0.0,12.853485360336075,1.0,1.0,0.9166666666666666,0.08333333333333333,0.86,0.18154761904761904,0.016819937866602713,1.3000535401135183,7,1764212870,0.85,reverse
oracle_memory_bon,1,-0.5850527832429666,5.624947216757033,0.37505278324296665,-1.21,5.0,1.0,1.0,0.6249472167570334,0.0,-0.625,0.0,1.0,0.86,0.0,0.006342299718217514,0.07610759661861016,7,1763584571,0.85,reverse
oracle_memory_bon,4,-0.3335830222993428,6.123583022299343,0.12358302229934282,-1.21,7.0,1.0,1.0,0.8764169777006572,0.0,-0.875,0.0,1.0,0.86,0.0,0.0038750694593088523,0.04650083351170624,7,1763614490,0.85,reverse
oracle_memory_bon,16,-0.2900619201525017,5.889938079847498,0.11006192015250171,-0.18,6.0,0.0,1.0,-0.11006192015250171,0.0,-0.75,0.0,1.0,0.86,0.0,0.005084970668416122,0.06101964802099347,7,1763734166,0.85,reverse
oracle_memory_bon,64,-0.23689032183585584,5.943109678164144,0.05689032183585585,-0.18,6.0,0.0,1.0,-0.05689032183585585,0.0,-0.75,0.0,1.0,0.86,0.0,0.004075601813954466,0.0489072217674536,7,1764212870,0.85,reverse
repaired_memory_bon,1,-3.4221143436802635,3.69411399646578,2.30588600353422,-1.21,5.0,1.0,1.0,-2.2121143436802635,0.0,-0.625,0.29545454545454547,0.7045454545454546,0.3576109391232208,0.45,0.023497559463250207,1.0069203779400484,7,1763584571,0.85,reverse
repaired_memory_bon,4,-1.6730229805847003,5.431017047885216,0.5689829521147836,-1.21,7.0,1.0,1.0,-0.46302298058470037,0.0,-0.875,0.3181818181818182,0.6818181818181819,0.35384091976267307,0.5654040404040404,0.013900182634697576,0.9933778094110186,7,1763614490,0.85,reverse
repaired_memory_bon,16,-1.4134925290875429,5.992186838111342,0.00781316188865766,-1.21,7.0,1.0,1.0,-0.2034925290875429,0.0,-0.875,0.3977272727272727,0.6022727272727273,0.22762465979020782,0.6333333333333333,0.028033716011455517,1.3285326302209834,7,1763734166,0.85,reverse
repaired_memory_bon,64,-1.342014291249478,5.882377171916704,0.11762282808329605,-1.21,7.0,1.0,1.0,-0.13201429124947794,0.0,-0.875,0.32954545454545453,0.6704545454545455,0.3060531838169548,0.49722222222222223,0.026779805878989905,1.127101625740202,7,1764212870,0.85,reverse
base_bon,1,-2.1814190145736037,3.9985809854263965,2.0014190145736035,-2.18,4.0,2.0,0.0,-0.0014190145736034943,0.0,-0.5,0.0,,0.0,0.0,0.0,0.0,8,1711703536,0.85,reverse
base_bon,4,-0.24212852186040545,5.9978714781395945,0.0021285218604054634,-0.24,6.0,0.0,1.0,-0.0021285218604054634,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,8,1711733455,0.85,reverse
base_bon,16,-0.24212852186040545,5.9978714781395945,0.0021285218604054634,-0.24,6.0,0.0,1.0,-0.0021285218604054634,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,8,1711853131,0.85,reverse
base_bon,64,-0.18212852186040546,5.9978714781395945,0.0021285218604054634,-0.18,6.0,0.0,1.0,-0.0021285218604054634,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,8,1712331835,0.85,reverse
memory_bon,1,-8.241010521145181,-2.061010521145181,8.061010521145182,-2.18,4.0,2.0,0.0,-6.061010521145182,0.0,-0.5,0.8194444444444444,0.18055555555555555,0.86,0.22222222222222224,0.004405148929936347,1.0945284538259028,8,1711703536,0.85,reverse
memory_bon,4,-2.6271976083524065,3.6128023916475938,2.3871976083524062,-10.24,-4.0,10.0,0.0,7.612802391647594,0.0,0.5,0.9444444444444444,0.05555555555555555,0.86,0.11904761904761904,0.015384613812487565,1.2481074292419143,8,1711733455,0.85,reverse
memory_bon,16,-2.0292846110163634,4.210715388983637,1.7892846110163632,-14.24,-8.0,14.0,0.0,12.210715388983637,0.0,1.0,0.9027777777777777,0.09722222222222221,0.86,0.2137896825396825,0.006366558074942796,1.192966157216774,8,1711853131,0.85,reverse
memory_bon,64,-2.0292846110163634,4.210715388983637,1.7892846110163632,-14.24,-8.0,14.0,0.0,12.210715388983637,0.0,1.0,0.9027777777777777,0.09722222222222221,0.86,0.2137896825396825,0.006366558074942796,1.192966157216774,8,1712331835,0.85,reverse
oracle_memory_bon,1,-2.736207964993134,3.443792035006866,2.556207964993134,-2.18,4.0,2.0,0.0,-0.556207964993134,0.0,-0.5,0.0,1.0,0.86,0.0,0.004311197525530778,0.051734370306369334,8,1711703536,0.85,reverse
oracle_memory_bon,4,-1.784017986452106,4.455982013547894,1.544017986452106,-0.24,6.0,0.0,1.0,-1.544017986452106,0.0,-0.75,0.0,1.0,0.86,0.0,0.007453951221420618,0.08944741465704742,8,1711733455,0.85,reverse
oracle_memory_bon,16,-1.7953372975865054,4.444662702413495,1.5553372975865054,-0.24,6.0,0.0,1.0,-1.5553372975865054,0.0,-0.75,0.0,1.0,0.86,0.0,0.007467675063439364,0.08961210076127238,8,1711853131,0.85,reverse
oracle_memory_bon,64,-1.152152251833131,5.087847748166869,0.9121522518331311,-2.24,8.0,2.0,0.0,1.0878477481668691,0.0,-1.0,0.0,1.0,0.86,0.0,0.0073971665062100385,0.08876599807452046,8,1712331835,0.85,reverse
repaired_memory_bon,1,-3.6016953622556263,3.26208000972255,2.73791999027745,-2.18,4.0,2.0,0.0,-1.421695362255626,0.0,-0.5,0.3295454545454546,0.6704545454545454,0.473159093783967,0.31339285714285714,0.01170150215658582,0.7597504133090845,8,1711703536,0.85,reverse
repaired_memory_bon,4,-3.147773735528173,3.889311374212968,2.110688625787032,-0.24,6.0,0.0,1.0,-2.907773735528173,0.0,-0.75,0.5681818181818182,0.4318181818181819,0.40005609769005607,0.30208333333333337,0.004335533601389259,0.8856501219346011,8,1711733455,0.85,reverse
repaired_memory_bon,16,-2.960525043928068,4.091382612908698,1.9086173870913017,-0.24,6.0,0.0,1.0,-2.7205250439280677,0.0,-0.75,0.5795454545454546,0.42045454545454547,0.3929906835744749,0.2951388888888889,0.005121864900464821,0.9021196187075176,8,1711853131,0.85,reverse
repaired_memory_bon,64,-1.5872147621946708,5.461256821738831,0.5387431782611687,-2.24,8.0,2.0,0.0,0.6527852378053294,0.0,-1.0,0.6022727272727273,0.39772727272727276,0.3946285449916973,0.2673611111111111,0.0049122920149244145,0.8983017599261134,8,1712331835,0.85,reverse
base_bon,1,-1.2131530907195582,4.996846909280442,1.0031530907195583,-1.21,5.0,1.0,1.0,-0.0031530907195582714,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,9,1004892632,0.85,reverse
base_bon,4,-0.18378370886346956,5.99621629113653,0.0037837088634695704,-0.18,6.0,0.0,1.0,-0.0037837088634695704,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,9,1004922551,0.85,reverse
base_bon,16,-0.18378370886346956,5.99621629113653,0.0037837088634695704,-0.18,6.0,0.0,1.0,-0.0037837088634695704,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,9,1005042227,0.85,reverse
base_bon,64,-0.18378370886346956,5.99621629113653,0.0037837088634695704,-0.18,6.0,0.0,1.0,-0.0037837088634695704,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,9,1005520931,0.85,reverse
memory_bon,1,-8.300216767483303,-2.0902167674833008,8.090216767483302,-1.21,5.0,1.0,1.0,-7.0902167674833025,0.0,-0.625,0.8472222222222221,0.1527777777777778,0.86,0.2777777777777778,0.023211563828237518,1.4035387659388503,9,1004892632,0.85,reverse
memory_bon,4,-4.224856098114526,2.0151439018854735,3.9848560981145265,-12.24,-6.0,12.0,0.0,8.015143901885473,0.0,0.75,0.8333333333333333,0.16666666666666666,0.86,0.3333333333333333,0.02786928002598312,1.5010980269784642,9,1004922551,0.85,reverse
memory_bon,16,-2.9685468859643347,3.271453114035665,2.728546885964335,-12.24,-6.0,12.0,0.0,9.271453114035666,0.0,0.75,0.8055555555555556,0.19444444444444445,0.86,0.40476190476190477,0.027778069492915444,1.5436542942324456,9,1005042227,0.85,reverse
memory_bon,64,-2.414923018566874,3.8250769814331256,2.1749230185668744,-12.24,-6.0,12.0,0.0,9.825076981433126,0.0,0.75,0.7916666666666667,0.20833333333333331,0.86,0.40476190476190477,0.029948516499309314,1.5558107694202834,9,1005520931,0.85,reverse
oracle_memory_bon,1,-3.2936533552293303,2.9163466447706696,3.0836533552293304,-1.21,5.0,1.0,1.0,-2.0836533552293304,0.0,-0.625,0.0,1.0,0.86,0.0,0.007479548206874943,0.08975457848249932,9,1004892632,0.85,reverse
oracle_memory_bon,4,-2.475805000605922,3.7641949993940784,2.2358050006059216,-2.24,8.0,2.0,0.0,-0.23580500060592158,0.0,-1.0,0.0,1.0,0.86,0.0,0.008425216394304146,0.10110259673164974,9,1004922551,0.85,reverse
oracle_memory_bon,16,-2.4814041254087766,3.7285958745912233,2.2714041254087767,-1.21,7.0,1.0,1.0,-1.2714041254087767,0.0,-0.875,0.0,1.0,0.86,0.0,0.008077572294622358,0.09693086753546828,9,1005042227,0.85,reverse
oracle_memory_bon,64,-2.475805000605922,3.7641949993940784,2.2358050006059216,-2.24,8.0,2.0,0.0,-0.23580500060592158,0.0,-1.0,0.0,1.0,0.86,0.0,0.008425216394304146,0.10110259673164974,9,1005520931,0.85,reverse
repaired_memory_bon,1,-3.6638620584075388,3.5583226193360225,2.4416773806639775,-1.21,5.0,1.0,1.0,-2.453862058407539,0.0,-0.625,0.5568181818181819,0.4431818181818182,0.3749990536089024,0.3125,0.024980797902091307,1.1246496419372902,9,1004892632,0.85,reverse
repaired_memory_bon,4,-1.8173119100268607,5.402798452167956,0.5972015478320438,-2.24,8.0,2.0,0.0,0.42268808997313956,0.0,-1.0,0.5795454545454546,0.4204545454545454,0.3902878106871372,0.25,0.024606483536750854,1.0890115135497966,9,1004922551,0.85,reverse
repaired_memory_bon,16,-2.450784224775025,4.432608093040865,1.567391906959135,-1.21,7.0,1.0,1.0,-1.240784224775025,0.0,-0.875,0.45454545454545453,0.5454545454545454,0.4590163285077593,0.29305555555555557,0.00318364354960163,0.7482136864620996,9,1005042227,0.85,reverse
repaired_memory_bon,64,-1.8173119100268607,5.402798452167956,0.5972015478320438,-2.24,8.0,2.0,0.0,0.42268808997313956,0.0,-1.0,0.5795454545454546,0.4204545454545454,0.3902878106871372,0.25,0.024606483536750854,1.0890115135497966,9,1005520931,0.85,reverse
base_bon,1,-4.175544710516174,2.0044552894838255,3.9955447105161745,-4.18,2.0,4.0,0.0,0.004455289483825453,0.0,-0.25,0.0,,0.0,0.0,0.0,0.0,10,650767153,0.85,reverse
base_bon,4,-2.1710894210323493,4.008910578967651,1.991089421032349,-2.18,4.0,2.0,0.0,0.008910578967650906,0.0,-0.5,0.0,,0.0,0.0,0.0,0.0,10,650797072,0.85,reverse
base_bon,16,-0.19336586845147635,6.013365868451476,0.01336586845147636,-0.18,6.0,0.0,1.0,-0.01336586845147636,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,10,650916748,0.85,reverse
base_bon,64,-0.19336586845147635,6.013365868451476,0.01336586845147636,-0.18,6.0,0.0,1.0,-0.01336586845147636,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,10,651395452,0.85,reverse
memory_bon,1,-7.513409610352098,-1.3334096103520985,7.333409610352098,-4.18,2.0,4.0,0.0,-3.3334096103520983,0.0,-0.25,0.875,0.125,0.86,0.16666666666666666,0.0036995952612005004,1.0860618098010728,10,650767153,0.85,reverse
memory_bon,4,-2.329212189493239,3.850787810506761,2.149212189493239,-12.18,-6.0,12.0,0.0,9.85078781050676,0.0,0.75,0.9166666666666666,0.08333333333333333,0.86,0.1468253968253968,0.004570613528945031,1.118339425839404,10,650797072,0.85,reverse
memory_bon,16,-1.6657416205823166,4.574258379417683,1.4257416205823166,-14.24,-8.0,14.0,0.0,12.574258379417683,1.0,1.0,0.9305555555555556,0.06944444444444445,0.86,0.1388888888888889,0.004270040879608649,1.1206849349997483,10,650916748,0.85,reverse
memory_bon,64,-1.6657416205823166,4.574258379417683,1.4257416205823166,-14.24,-8.0,14.0,0.0,12.574258379417683,1.0,1.0,0.9305555555555556,0.06944444444444445,0.86,0.1388888888888889,0.004270040879608649,1.1206849349997483,10,651395452,0.85,reverse
oracle_memory_bon,1,-2.8447431273162236,3.3352568726837766,2.6647431273162234,-4.18,2.0,4.0,0.0,1.3352568726837761,0.0,-0.25,0.0,1.0,0.86,0.0,0.00486248126055931,0.05834977512671172,10,650767153,0.85,reverse
oracle_memory_bon,4,-1.8312364774537413,4.348763522546259,1.6512364774537414,-2.18,4.0,2.0,0.0,0.34876352254625886,0.0,-0.5,0.0,1.0,0.86,0.0,0.0036905870182039734,0.044287044218447674,10,650797072,0.85,reverse
oracle_memory_bon,16,-0.6132189111406898,5.59678108885931,0.40321891114068986,-1.21,7.0,1.0,1.0,0.5967810888593101,0.0,-0.875,0.0,1.0,0.86,0.0,0.005170729348035785,0.06204875217642941,10,650916748,0.85,reverse
oracle_memory_bon,64,-0.26119903983405646,6.0511990398340565,0.05119903983405649,-1.21,7.0,1.0,1.0,0.9488009601659435,0.0,-0.875,0.0,1.0,0.86,0.0,0.005159329842384555,0.06191195810861467,10,651395452,0.85,reverse
repaired_memory_bon,1,-4.643006673077616,1.9941199293102183,4.0058800706897815,-4.18,2.0,4.0,0.0,-0.4630066730776159,0.0,-0.25,0.19318181818181818,0.8068181818181819,0.5621029861951323,0.18611111111111112,0.011181584605095076,0.5079184470975937,10,650767153,0.85,reverse
repaired_memory_bon,4,-3.0923213910392437,3.864983738719507,2.135016261280493,-2.18,4.0,2.0,0.0,-0.9123213910392436,0.0,-0.5,0.29545454545454547,0.7045454545454546,0.40948455481499546,0.3916666666666666,0.01680722530552856,0.863672366398612,10,650797072,0.85,reverse
repaired_memory_bon,16,-1.7957505073839517,5.391534520100488,0.6084654798995119,-1.21,7.0,1.0,1.0,-0.5857505073839517,0.0,-0.875,0.3181818181818181,0.6818181818181819,0.3393235992644547,0.42777777777777776,0.02886280881911138,1.0858722527604887,10,650916748,0.85,reverse
repaired_memory_bon,64,-1.3639288748459717,6.222215642920341,0.22221564292034124,-2.24,8.0,2.0,0.0,0.8760711251540285,0.0,-1.0,0.39772727272727276,0.6022727272727273,0.35885808171928896,0.475,0.014316165592943256,1.0019035910284784,10,651395452,0.85,reverse
base_bon,1,-10.186528777748517,-4.0065287777485175,10.006528777748517,-10.18,-4.0,10.0,0.0,-0.006528777748517456,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,11,597924421,0.85,reverse
base_bon,4,-0.18979316662277618,6.009793166622776,0.009793166622776184,-0.18,6.0,0.0,1.0,-0.009793166622776184,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,11,597954340,0.85,reverse
base_bon,16,-0.18979316662277618,6.009793166622776,0.009793166622776184,-0.18,6.0,0.0,1.0,-0.009793166622776184,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,11,598074016,0.85,reverse
base_bon,64,-0.18979316662277618,6.009793166622776,0.009793166622776184,-0.18,6.0,0.0,1.0,-0.009793166622776184,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,11,598552720,0.85,reverse
memory_bon,1,-3.564039689395407,2.615960310604593,3.384039689395407,-10.18,-4.0,10.0,0.0,6.615960310604592,0.0,0.5,0.9027777777777777,0.09722222222222221,0.86,0.1388888888888889,0.0011594139877224255,1.0555796345193358,11,597924421,0.85,reverse
memory_bon,4,-3.536928928337217,2.673071071662783,3.326928928337217,-11.21,-5.0,11.0,0.0,7.673071071662784,0.0,0.625,0.9027777777777777,0.09722222222222221,0.86,0.1111111111111111,0.009668514003091192,1.1299110569259831,11,597954340,0.85,reverse
memory_bon,16,-2.9727825706983664,3.2372174293016336,2.7627825706983664,-13.21,-7.0,13.0,0.0,10.237217429301634,0.0,0.875,0.875,0.125,0.86,0.23809523809523808,0.01596031153909956,1.304618976564433,11,598074016,0.85,reverse
memory_bon,64,-2.9581654355902156,3.2518345644097844,2.7481654355902156,-13.21,-7.0,13.0,0.0,10.251834564409785,0.0,0.875,0.861111111111111,0.1388888888888889,0.86,0.27281746031746035,0.017371837128383,1.3423906169691675,11,598552720,0.85,reverse
oracle_memory_bon,1,-9.373490734691458,-3.1934907346914585,9.193490734691458,-10.18,-4.0,10.0,0.0,0.8065092653085415,0.0,0.5,0.0,1.0,0.86,0.0,0.0019446661607906788,0.023335993929488145,11,597924421,0.85,reverse
oracle_memory_bon,4,-2.481564788380996,3.698435211619004,2.301564788380996,-0.18,6.0,0.0,1.0,-2.301564788380996,0.0,-0.75,0.0,1.0,0.86,0.0,0.004466789897290692,0.053601478767488296,11,597954340,0.85,reverse
oracle_memory_bon,16,-2.7065319259447547,3.4734680740552455,2.5265319259447545,-0.18,6.0,0.0,1.0,-2.5265319259447545,0.0,-0.75,0.0,1.0,0.86,0.0,0.005898180989663343,0.07077817187596012,11,598074016,0.85,reverse
oracle_memory_bon,64,-1.986410078138286,4.253589921861714,1.746410078138286,-2.24,8.0,2.0,0.0,0.25358992186171414,0.0,-1.0,0.0,1.0,0.86,0.0,0.006192255156087339,0.07430706187304807,11,598552720,0.85,reverse
repaired_memory_bon,1,-9.179310277068272,-2.1490700569198316,8.149070056919832,-10.18,-4.0,10.0,0.0,1.0006897229317282,0.0,0.5,0.14772727272727273,0.8522727272727273,0.4154999045291533,0.375,0.04394521594991484,0.9447113557204888,11,597924421,0.85,reverse
repaired_memory_bon,4,-3.853246332295535,3.011055691440815,2.988944308559185,-0.18,6.0,0.0,1.0,-3.673246332295535,0.0,-0.75,0.375,0.625,0.45381603535233983,0.3092261904761905,0.008749522858893988,0.7603355819292777,11,597954340,0.85,reverse
repaired_memory_bon,16,-3.6448361911711102,2.9788394569283483,3.0211605430716517,-2.18,4.0,2.0,0.0,-1.46483619117111,0.0,-0.5,0.28409090909090906,0.7159090909090909,0.5685146077392582,0.2138888888888889,0.001934034120447626,0.4929729423327314,11,598074016,0.85,reverse
repaired_memory_bon,64,-3.6844054469038867,3.145197487664035,2.854802512335965,-1.21,5.0,1.0,1.0,-2.4744054469038868,0.0,-0.625,0.35227272727272724,0.6477272727272727,0.4846559345226241,0.17430555555555555,0.013429661112894205,0.6884477050754685,11,598552720,0.85,reverse
base_bon,1,-5.2004723163223385,1.0095276836776612,4.990472316322339,-5.21,1.0,5.0,0.0,0.009527683677661436,0.0,-0.125,0.0,,0.0,0.0,0.0,0.0,12,547338244,0.85,reverse
base_bon,4,-8.139055367355322,-2.0190553673553224,8.019055367355323,-8.12,-2.0,8.0,0.0,-0.019055367355322872,0.0,0.25,0.0,,0.0,0.0,0.0,0.0,12,547368163,0.85,reverse
base_bon,16,-0.2971661020659677,6.057166102065968,0.05716610206596773,-0.24,6.0,0.0,1.0,-0.05716610206596773,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,12,547487839,0.85,reverse
base_bon,64,-0.23716610206596772,6.057166102065968,0.05716610206596773,-0.18,6.0,0.0,1.0,-0.05716610206596773,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,12,547966543,0.85,reverse
memory_bon,1,-6.696622098545135,-0.48662209854513566,6.486622098545135,-5.21,1.0,5.0,0.0,-1.4866220985451353,0.0,-0.125,0.875,0.125,0.86,0.1388888888888889,0.0018434481625127924,1.0360102668390425,12,547338244,0.85,reverse
memory_bon,4,-3.742940910166991,2.437059089833009,3.562940910166991,-12.18,-6.0,12.0,0.0,8.437059089833008,0.0,0.75,0.8055555555555556,0.19444444444444445,0.86,0.16666666666666666,0.037246427317619554,1.2767957596250468,12,547368163,0.85,reverse
memory_bon,16,-2.3848952836967356,3.8551047163032646,2.1448952836967354,-12.24,-6.0,12.0,0.0,9.855104716303265,0.0,0.75,0.9027777777777777,0.09722222222222221,0.86,0.19444444444444442,0.0031062992097842567,1.1344978127396335,12,547487839,0.85,reverse
memory_bon,64,-2.7553065066273055,3.4546934933726945,2.5453065066273055,-11.21,-5.0,11.0,0.0,8.454693493372694,0.0,0.625,0.9305555555555556,0.06944444444444445,0.86,0.1388888888888889,0.005417776363403584,1.1344577608052875,12,547966543,0.85,reverse
oracle_memory_bon,1,-4.948353755583295,1.2616462444167054,4.738353755583295,-5.21,1.0,5.0,0.0,0.26164624441670536,0.0,-0.125,0.0,1.0,0.86,0.0,0.0012166553428420166,0.014599864114104199,12,547338244,0.85,reverse
oracle_memory_bon,4,-7.828394047050464,-1.7083940470504642,7.708394047050464,-8.12,-2.0,8.0,0.0,0.29160595294953495,0.0,0.25,0.0,1.0,0.86,0.0,0.001876211492469182,0.022514537909630185,12,547368163,0.85,reverse
oracle_memory_bon,16,-0.23910809354410265,6.089108093544103,0.08910809354410265,-1.15,5.0,1.0,1.0,0.9108919064558972,0.0,-0.625,0.0,1.0,0.86,0.0,0.005000938678564954,0.06001126414277945,12,547487839,0.85,reverse
oracle_memory_bon,64,-0.25909872696337405,6.079098726963374,0.07909872696337406,-0.18,6.0,0.0,1.0,-0.07909872696337406,0.0,-0.75,0.0,1.0,0.86,0.0,0.003088621955324245,0.03706346346389094,12,547966543,0.85,reverse
repaired_memory_bon,1,-5.240278005938568,1.4855327810274834,4.514467218972516,-5.21,1.0,5.0,0.0,-0.030278005938567887,0.0,-0.125,0.17045454545454544,0.8295454545454546,0.5341301915461821,0.375,0.005994182226742903,0.573123096628946,12,547338244,0.85,reverse
repaired_memory_bon,4,-8.00594434540347,-1.6401102181642297,7.64011021816423,-8.12,-2.0,8.0,0.0,0.11405565459652856,0.0,0.25,0.011363636363636364,0.9886363636363636,0.6811795041030488,0.04166666666666667,0.016169194802537076,0.27314903026582216,12,547368163,0.85,reverse
repaired_memory_bon,16,-1.5139974181066504,5.556630625197448,0.44336937480255223,-2.24,8.0,2.0,0.0,0.7260025818933498,0.0,-1.0,0.5340909090909091,0.4659090909090909,0.38406729935837974,0.375,0.005005652787482547,0.9229200481156647,12,547487839,0.85,reverse
repaired_memory_bon,64,-1.5139974181066504,5.556630625197448,0.44336937480255223,-2.24,8.0,2.0,0.0,0.7260025818933498,0.0,-1.0,0.5340909090909091,0.4659090909090909,0.38406729935837974,0.375,0.005005652787482547,0.9229200481156647,12,547966543,0.85,reverse
base_bon,1,-1.2420193017217729,4.967980698278227,1.032019301721773,-1.21,5.0,1.0,1.0,-0.03201930172177292,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0,13,955804061,0.85,reverse
base_bon,4,-0.2184231620661275,5.9615768379338725,0.0384231620661275,-0.18,6.0,0.0,1.0,-0.0384231620661275,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,13,955833980,0.85,reverse
base_bon,16,-0.2184231620661275,5.9615768379338725,0.0384231620661275,-0.18,6.0,0.0,1.0,-0.0384231620661275,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,13,955953656,0.85,reverse
base_bon,64,-0.2184231620661275,5.9615768379338725,0.0384231620661275,-0.18,6.0,0.0,1.0,-0.0384231620661275,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0,13,956432360,0.85,reverse
memory_bon,1,-9.415385915083682,-3.205385915083681,9.205385915083681,-1.21,5.0,1.0,1.0,-8.205385915083681,0.0,-0.625,0.875,0.125,0.86,0.19444444444444442,0.0017650590351721543,1.0906251528665103,13,955804061,0.85,reverse
memory_bon,4,-4.548810057114402,1.691189942885599,4.3088100571144015,-12.24,-6.0,12.0,0.0,7.6911899428855985,0.0,0.75,0.7777777777777777,0.2222222222222222,0.86,0.4444444444444445,0.010154665478532169,1.3440782079646083,13,955833980,0.85,reverse
memory_bon,16,-3.9820601297655074,2.1979398702344928,3.8020601297655072,-12.18,-6.0,12.0,0.0,8.197939870234492,0.0,0.75,0.8333333333333333,0.16666666666666666,0.86,0.33333333333333337,0.008114789243802068,1.2640441375922915,13,955953656,0.85,reverse
memory_bon,64,-3.1838598793899138,3.0561401206100864,2.9438598793899136,-14.24,-8.0,14.0,0.0,11.056140120610086,0.0,1.0,0.75,0.25,0.86,0.5,0.010693148892818336,1.3783177867138203,13,956432360,0.85,reverse
oracle_memory_bon,1,-2.9587139586511277,3.2512860413488722,2.7487139586511278,-1.21,5.0,1.0,1.0,-1.7487139586511278,0.0,-0.625,0.0,1.0,0.86,0.0,0.006789211255508447,0.08147053506610137,13,955804061,0.85,reverse
oracle_memory_bon,4,-2.727379555632162,3.452620444367838,2.547379555632162,-0.18,6.0,0.0,1.0,-2.547379555632162,0.0,-0.75,0.0,1.0,0.86,0.0,0.007685123590393353,0.09222148308472025,13,955833980,0.85,reverse
oracle_memory_bon,16,-2.2751714390732496,3.9348285609267504,2.0651714390732496,-1.21,7.0,1.0,1.0,-1.0651714390732496,0.0,-0.875,0.0,1.0,0.86,0.0,0.008229718549939148,0.09875662259926979,13,955953656,0.85,reverse
oracle_memory_bon,64,-2.0548911543885673,4.185108845611433,1.814891154388567,-2.24,8.0,2.0,0.0,0.18510884561143293,0.0,-1.0,0.0,1.0,0.86,0.0,0.009518129060694708,0.1142175487283365,13,956432360,0.85,reverse
